code,alpha001
sz.002609,-0.1415976083072833
sz.002611,0.07903779276430592
sz.002612,-0.48930838277100513
sz.002613,-0.24446327651456048
sz.002614,0.04789929446749042
sz.002615,0.18698307415320053
sz.002616,0.12147730504307258
sz.002617,-0.4969833717268469
sz.002620,-0.5913798395717695
sz.002622,0.04748787304527367
sz.002623,0.32325293316394793
sz.002624,-0.020544329275878136
sz.002625,0.16422833829535252
sz.002626,-0.2196930628184048
sz.002627,0.420968004510848
sz.002628,-0.5249320889688888
sz.002629,0.017448141840004684
sz.002630,-0.0017470658424666207
sz.002631,-0.28236644688681495
sz.002632,0.21747204154016525
sz.002633,-0.33268551929921825
sz.002634,0.5743534405569055
sz.002635,-0.594852388164906
sz.002636,-0.44089694915856553
sz.002637,0.0820188345748713
sz.002638,0.16705551064040117
sz.002639,-0.7079951045934604
sz.002640,0.4067073519779476
sz.002641,-0.1490429749510964
sz.002642,-0.43858895948055376
sz.002643,-0.20247422304543608
sz.002644,0.3648297539059458
sz.002645,-0.2946755367610916
sz.002646,0.24067064374510702
sz.002647,-0.5925497718615848
sz.002648,-0.19346089877704878
sz.002649,-0.23562488425399564
sz.002651,-0.25103515236847024
sz.002652,0.5125176588660354
sz.002653,-0.8831579381225835
sz.002654,-0.11613833542344494
sz.002655,-0.6217980343441888
sz.002657,-0.9155016159371668
sz.002658,-0.7508400436166247
sz.002659,-0.034341175398447575
sz.002660,0.04281722161669263
sz.002661,-0.7667315614360907
sz.002662,0.15138818746364277
sz.002663,-0.04220634477211163
sz.002664,0.05388879941354819
sz.002666,0.43859698319684604
sz.002667,0.37569469017759366
sz.002668,-0.5474226856005578
sz.002669,-0.45228930627990876
sz.002670,-0.6073073051441986
sz.002671,-0.0706008812427063
sz.002672,0.33502257179534417
sz.002673,-0.9301785500784941
sz.002674,-0.2791503025700313
sz.002675,0.030768423844748236
sz.002676,-0.47071339706930415
sz.002677,0.07901633804271961
sz.002678,0.03032925127121116
sz.002679,-0.18082781753133706
sz.002681,-0.9201577815343778
sz.002682,-0.1157801315028106
sz.002683,-0.612827154243052
sz.002685,-0.40691659574867867
sz.002686,-0.08041097119738262
sz.002687,-0.27118049488709983
sz.002688,-0.27251817988581184
sz.002689,-0.6107842606563602
sz.002690,0.19024858734070668
sz.002691,-0.22075522894413202
sz.002692,-0.2827843431178455
sz.002693,-0.04955028612682644
sz.002694,0.0926199280159742
sz.002695,-0.8738972746766471
sz.002696,-0.6286739863494963
sz.002697,-0.6930852515021451
sz.002698,-0.045453337779031384
sz.002701,-0.9599462819313045
sz.002702,-0.6629161543443377
sz.002703,-0.718641151273013
sz.002705,-0.2336524732808052
sz.002706,-0.38158258123538924
sz.002707,0.3987567387487341
sz.002708,-0.13150349868618327
sz.002709,-0.9780988193510669
sz.002712,0.3124922962918213
sz.002713,-0.6602524539386402
sz.002714,0.3467698291896336
sz.002715,0.07578130742755176
sz.002716,-0.3006785587262207
sz.002717,-0.6806083152364489
sz.002718,-0.5006902115059915
sz.002719,-0.7889059222122597
sz.002722,-0.5268720024013505
sz.002723,-0.7377144906602184
sz.002724,0.012296601136352413
sz.002725,-0.04824399481910811
sz.002726,-0.7895491446520025
sz.002727,0.24038772772790223
sz.002728,-0.20133788082060616
sz.002729,-0.08845083499981254
sz.002730,-0.882072887106325
sz.002731,-0.8381425573407457
sz.002732,0.22161913098688632
sz.002733,-0.5157836387545691
sz.002734,-0.3059865500918611
sz.002735,0.11392661543266548
sz.002736,-0.40964160964130064
sz.002737,0.04615981095664617
sz.002738,0.018813492408746323
sz.002739,0.42043448509070125
sz.002741,0.02834597350868142
sz.002745,-0.4248929970143361
sz.002746,0.39173486326491125
sz.002747,-0.5055439120125164
sz.002749,-0.4557087238969692
sz.002752,0.3401265214460393
sz.002753,0.21648296089062033
sz.002755,0.20682989525503354
sz.002756,-0.36986887181335587
sz.002757,-0.6801320505812684
sz.002758,0.10795729350333676
sz.002759,-0.7676197137519736
sz.002760,0.7439129943400454
sz.002761,-0.048321537090062545
sz.002762,-0.619153725907305
sz.002763,-0.9165751269745563
sz.002765,-0.6751977799922422
sz.002766,-0.1826299145700654
sz.002767,-0.07818314262857227
sz.002768,0.036365467212592824
sz.002769,0.5378569194393912
sz.002771,0.29716238538881934
sz.002772,-0.17352719046281354
sz.002773,-0.36766498525913444
sz.002774,0.005634404801518845
sz.002775,0.02649332815754145
sz.002777,-0.7600610689708425
sz.002778,-0.511701657550192
sz.002780,0.26621296569282316
sz.002782,-0.760100058702457
sz.002783,-0.5587317083401061
sz.002785,-0.9647290066188773
sz.002786,-0.39492436062250924
sz.002787,-0.2751310930379345
sz.002788,0.2218189361421297
sz.002789,-0.033495612294501
sz.002790,0.599462287163228
sz.002791,-0.24105693600799213
sz.002792,-0.271546715728492
sz.002793,0.48364771218774333
sz.002795,-0.035986293746478486
sz.002796,-0.16435077232143916
sz.002797,-0.8660742614986167
sz.002798,0.1161379330964098
sz.002799,0.772629976468279
sz.002800,-0.37097306403383257
sz.002801,-0.4587362621501737
sz.002802,-0.29544421535118487
sz.002803,0.03213706013213086
sz.002805,-0.4349298588172868
sz.002806,0.3567684947109784
sz.002807,-0.02432181502002542
sz.002809,0.05684148934722372
sz.002810,-0.17837660291496676
sz.002811,0.7427960516312646
sz.002812,-0.5579200666623829
sz.002813,-0.10884347777840148
sz.002815,-0.996835037684694
sz.002816,-0.12915813248096292
sz.002817,-0.7984597425607397
sz.002818,-0.27645334799594135
sz.002819,-0.6780008567314579
sz.002820,-0.392833355596151
sz.002823,-0.6539766197645562
sz.002824,-0.1771019463075542
sz.002825,0.6631566462328746
sz.002826,-0.7368455520149942
sz.002827,-0.6384935510765072
sz.002828,-0.15657803443606075
sz.002829,-0.3479607562889656
sz.002830,-0.5588203612282484
sz.002831,-0.5260967472475849
sz.002832,-0.3670411234270804
sz.002833,-0.7090007408645796
sz.002835,-0.4087589164040542
sz.002836,-0.3008611958935577
sz.002837,-0.6175581672748026
sz.002838,0.3619724401977484
sz.002839,-0.06172070546655496
sz.002840,-0.4429541604854263
sz.002841,-0.7419281322463787
sz.002842,-0.7419967543906355
sz.002843,-0.2321352565684725
sz.002845,-0.4571063945446697
sz.002846,-0.18483869481229218
sz.002848,-0.3348736664222941
sz.002849,-0.8007148713484503
sz.002851,0.14036701699468368
sz.002852,-0.09427648721829968
sz.002853,-0.5724817093987234
sz.002855,-0.6625522709623468
sz.002856,-0.7386006722353589
sz.002857,-0.5287045047588187
sz.002858,-0.14093292227635235
sz.002859,0.33540894901869417
sz.002860,-0.7351177888234943
sz.002861,-0.43536947516772345
sz.002862,-0.6531506130937617
sz.002863,0.02378422453568247
sz.002864,-0.2134240638009685
sz.002866,-0.8366451393469753
sz.002867,-0.33197950429962575
sz.002868,-0.41977853610332555
sz.002869,0.045215059384563994
sz.002870,-0.28869362394200854
sz.002871,-0.0029657906107588474
sz.002873,0.16996873755526554
sz.002875,-0.6830978669047771
sz.002876,-0.378727018671962
sz.002877,-0.6617984604583443
sz.002878,-0.3443466643271299
sz.002879,-0.35521726248957375
sz.002880,0.45955503864420155
sz.002881,-0.09626756905898055
sz.002882,0.05146988734394327
sz.002883,-0.20781609290119227
sz.002884,0.4066962749155987
sz.002885,-0.060783991105779166
sz.002886,0.43922520361379247
sz.002887,0.3268468680628633
sz.002888,-0.5876601248938119
sz.002889,-0.16378385057986972
sz.002890,-0.10345177110515184
sz.002891,-0.05278849527167868
sz.002892,-0.704199599900566
sz.002893,-0.7450835239093924
sz.002895,-0.7871767841625164
sz.002896,-0.6167009056888365
sz.002897,-0.5927340819457874
sz.002898,0.5232563358722915
sz.002899,0.666533962275729
sz.002900,-0.3279988504151224
sz.002901,-0.6237031945239582
sz.002902,0.06016673161546276
sz.002903,-0.6034415286474805
sz.002905,-0.2851328758792779
sz.002906,-0.7829245787695114
sz.002907,0.33334491970928576
sz.002908,-0.010337848043920787
sz.002909,0.019953875470384224
sz.002910,-0.43373552289844264
sz.002911,-0.40641178328466465
sz.002912,-0.20110095685303625
sz.002913,-0.22426391576578247
sz.002915,-0.15764799854043726
sz.002917,-0.10307348714778608
sz.002918,-0.043554756448684485
sz.002919,0.17625314644759507
sz.002921,-0.2683739300556203
sz.002922,-0.7386606097045074
sz.002923,0.1211251731999497
sz.002925,0.026317753988270746
sz.002926,-0.3168278318019053
sz.002927,-0.45115465066281146
sz.002928,0.25389285103259074
sz.002929,-0.06497763839476334
sz.002930,-0.15104158716624555
sz.002931,-0.7914686735251919
sz.002932,-0.2687672507369762
sz.002933,-0.17307472914926145
sz.002935,-0.10499995531173875
sz.002936,0.3356175638556095
sz.002937,0.10786507916302418
sz.002938,-0.6544252839644471
sz.002939,-0.4270940142810146
sz.002940,-0.3270289050855321
sz.002941,0.46373626425305287
sz.002942,-0.32321207768088434
sz.002943,0.6863515411116988
sz.002945,-0.44938204125321696
sz.002946,-0.6842899078918319
sz.002947,-0.48566467774291944
sz.002948,0.385987594641187
sz.002949,0.7425457376921836
sz.002950,0.4336467843618821
sz.002952,-0.45756167131601966
sz.002953,-0.670253214665719
sz.002955,-0.5867316751643435
sz.002956,-0.054552934343972584
sz.002957,-0.22043821396581767
sz.002958,-0.22579357172619297
sz.002959,-0.156407188836944
sz.002960,-0.2333943612538869
sz.002961,-0.21661283475744902
sz.002962,0.17247804045787765
sz.002963,-0.11632309145656383
sz.002965,-0.11878036593105969
sz.002966,0.2527586694878267
sz.002967,0.5997561928280879
sz.002968,0.6131987022688636
sz.002969,-0.25861841703777905
sz.002970,-0.3607478640849535
sz.002971,0.1359298190716379
sz.002972,0.3397594559041197
sz.002973,0.7074732133340579
sz.002975,-0.24857684113435635
sz.002976,-0.5789007000582578
sz.002977,-0.6452101474907296
sz.002978,-0.16103318431220534
sz.002979,-0.5433880932789125
sz.002980,-0.3801001015748257
sz.002981,-0.5272002705239002
sz.002982,0.5474799038904932
sz.002983,0.48910816170747473
sz.002984,-0.19756526869165603
sz.002985,-0.5092842210949549
sz.002986,-0.5066226277241677
sz.002987,-0.516445994894844
sz.002988,-0.7715287447527484
sz.002989,0.664450608429951
sz.002990,-0.17268122235902872
sz.002993,-0.7267741107597822
sz.002995,0.17727902889993097
sz.002996,-0.23053492322112337
sz.002997,-0.7181266555675011
sz.002998,-0.031205753531498594
sz.002999,-0.46119631995018495
sz.003000,-0.5723991395186713
sz.003001,-0.47534383790863455
sz.003002,0.0038392779550200434
sz.003003,0.5473656204611836
sz.003004,-0.7700291453037541
sz.003005,-0.5538331490356605
sz.003006,-0.34090501274603713
sz.003007,-0.49117483595925515
sz.003008,-0.44964426724501244
sz.003009,-0.7743839672689803
sz.003010,0.34200381379491673
sz.003011,-0.8009985847943659
sz.003012,-0.08673705881733326
sz.003013,-0.800849575510099
sz.003015,-0.4773069275714461
sz.003016,-0.5237863564630165
sz.003017,0.03943638701499449
sz.003018,0.06801612160697824
sz.003019,-0.837190282213111
sz.003020,0.01041651229811688
sz.003022,0.07605487466624782
sz.003023,0.026161312586655733
sz.003025,-0.3619397787589605
sz.003026,-0.6251510695475286
sz.003027,-0.28926129652216176
sz.003028,-0.7765201700734587
sz.003029,0.2654321073252208
sz.003030,-0.49494262636973363
sz.003032,-0.1372317926619391
sz.003033,-0.30386475639448807
sz.003035,-0.05139269588458343
sz.003036,-0.0980335254440504
sz.003037,0.5220200402009555
sz.003038,0.5089015924965833
sz.003039,-0.3932778191860475
sz.003040,-0.14530179599934073
sz.003041,-0.06223508759483635
sz.003042,-0.5149779295968114
sz.003043,0.2362849343031372
sz.003816,0.21203010645718195
sh.600103,-0.6844085612333137
sh.600104,-0.57659648288911
sh.600105,-0.15560844908274385
sh.600106,-0.36268390732430994
sh.600107,0.05153105177178505
sh.600108,-0.6281211443417426
sh.600109,-0.44290616235392216
sh.600110,-0.7684561278072349
sh.600111,-0.9570278006513284
sh.600113,-0.3946313245066687
sh.600114,-0.8349912203545748
sh.600115,-0.755582451779856
sh.600116,-0.6835389313583704
sh.600117,-0.5763249099806839
sh.600118,-0.6670269502716691
sh.600119,-0.23652340938003422
sh.600120,-0.4057067725905859
sh.600121,-0.32013861242545294
sh.600123,-0.33964887530385446
sh.600125,-0.23810289485107866
sh.600000,0.6398550130937942
sh.600004,0.08334922759384569
sh.600006,-0.8271491453846489
sh.600007,-0.5276626907585552
sh.600008,-0.13275850522841717
sh.600009,-0.28737502168634244
sh.600010,-0.4042699368374223
sh.600011,-0.8246543890284307
sh.600012,0.38052215052321653
sh.600126,-0.12456042533260078
sh.600127,-0.329186672743152
sh.600128,-0.7361068262333282
sh.600129,-0.6986484609632446
sh.600130,-0.8661652150922948
sh.600131,-0.5448110482329332
sh.600133,-0.6286022327251979
sh.600135,-0.6437011930440051
sh.600015,-0.3351919832840439
sh.600016,0.04201599183589615
sh.600017,-0.777429544795303
sh.600018,0.6532114844666851
sh.600019,-0.4797594104766887
sh.600020,0.5808124950110553
sh.600021,-0.8254875106248516
sh.600022,-0.7953495616357572
sh.600137,-0.7195944256009824
sh.600138,-0.5823569111119958
sh.600141,-0.3115402059111331
sh.600143,-0.8203766518465133
sh.600148,-0.6641346834953242
sh.600149,-0.45457165713220726
sh.600150,-0.7980065542685512
sh.600151,0.7515767905069953
sh.600023,-0.24202074922410274
sh.600025,-0.7997701695141798
sh.600026,0.3329151345989666
sh.600152,-0.8646782519281161
sh.600153,-0.5645041273462112
sh.600155,-0.11858135155702605
sh.600156,0.3590030059363254
sh.600157,-0.6197476376995162
sh.600158,-0.06353714685386812
sh.600159,-0.5769680808916375
sh.600160,-0.6561106804240737
sh.600161,-0.6948525398856744
sh.600162,-0.9648389367426885
sh.600163,-0.45821263088659925
sh.600166,-0.8216998108914024
sh.600167,0.14106035302522274
sh.600168,-0.7354840937561986
sh.600169,-0.7148990329271349
sh.600170,-0.9165763201591101
sh.600171,-0.42281317990775114
sh.600172,-0.7145232925835175
sh.600173,-0.6208564964508865
