,日期,指数代码,指数名称,指数英文名称,成分券代码,成分券名称,成分券英文名称,交易所,交易所英文名称
1766,2025-04-11,000985,中证全指,CSI All Share,300401,花园生物,"Zhejiang Garden Biopharmaceutical Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1767,2025-04-11,000985,中证全指,CSI All Share,300402,宝色股份,"NANJING BAOSE CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange
1768,2025-04-11,000985,中证全指,CSI All Share,300403,汉宇集团,"Hanyu Group Joint-Stock Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1769,2025-04-11,000985,中证全指,CSI All Share,300404,博济医药,"Guangzhou Boji Medical & Biotechnological Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1770,2025-04-11,000985,中证全指,CSI All Share,300405,科隆股份,"LIAONING KELONG FINE CHEMICAL CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange
1771,2025-04-11,000985,中证全指,CSI All Share,300406,九强生物,"Beijing Strong Biotechnologies,Inc.",深圳证券交易所,Shenzhen Stock Exchange
1772,2025-04-11,000985,中证全指,CSI All Share,300407,凯发电气,"Tianjin Keyvia Electric Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange
1773,2025-04-11,000985,中证全指,CSI All Share,300408,三环集团,"CHAOZHOU THREE-CIRCLE(GROUP)CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange
1774,2025-04-11,000985,中证全指,CSI All Share,300409,道氏技术,"Guangdong Dowstone Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1775,2025-04-11,000985,中证全指,CSI All Share,300410,正业科技,"GUANGDONG ZHENGYE TECHNOLOGY CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange
1776,2025-04-11,000985,中证全指,CSI All Share,300411,金盾股份,"ZHEJIANG JINDUN FANS CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange
1777,2025-04-11,000985,中证全指,CSI All Share,300412,迦南科技,"Zhejiang Canaan Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1778,2025-04-11,000985,中证全指,CSI All Share,300413,芒果超媒,"Mango Excellent Media Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1779,2025-04-11,000985,中证全指,CSI All Share,300414,中光防雷,"Sichuan Zhongguang Lightning Protection Technologies Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1780,2025-04-11,000985,中证全指,CSI All Share,300415,伊之密,"Yizumi Holdings Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1781,2025-04-11,000985,中证全指,CSI All Share,300416,苏试试验,"SUZHOU SUSHI TESTING INSTRUMENT CO., LTD",深圳证券交易所,Shenzhen Stock Exchange
1782,2025-04-11,000985,中证全指,CSI All Share,300417,南华仪器,"Nanhua Instruments Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1783,2025-04-11,000985,中证全指,CSI All Share,300418,昆仑万维,"Beijing Kunlun Tech Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1784,2025-04-11,000985,中证全指,CSI All Share,300420,五洋自控,"Jiangsu Wuyang Automation Control Technology Co.,LTD",深圳证券交易所,Shenzhen Stock Exchange
1785,2025-04-11,000985,中证全指,CSI All Share,300421,力星股份,"Jiangsu LiXing General Steel Ball Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1786,2025-04-11,000985,中证全指,CSI All Share,300422,博世科,"Anhui Bossco Environmental Protection Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1787,2025-04-11,000985,中证全指,CSI All Share,300423,昇辉科技,"Sunfly Intelligent Technology Co., LTD",深圳证券交易所,Shenzhen Stock Exchange
1788,2025-04-11,000985,中证全指,CSI All Share,300424,航新科技,"Guangzhou Hangxin Aviation Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1789,2025-04-11,000985,中证全指,CSI All Share,300425,中建环能,"Cscec Scimee Sci.&Tech. Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange
1790,2025-04-11,000985,中证全指,CSI All Share,300426,唐德影视,"Zhejiang Talent Television & Film Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1791,2025-04-11,000985,中证全指,CSI All Share,300428,立中集团,"Lizhong Sitong Light Alloys Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1792,2025-04-11,000985,中证全指,CSI All Share,300429,强力新材,"CHANGZHOU TRONLY NEW ELECTRONIC MATERIALS CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange
1793,2025-04-11,000985,中证全指,CSI All Share,300430,诚益通,"Beijing Chieftain Control Technology Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1794,2025-04-11,000985,中证全指,CSI All Share,300432,富临精工,"Mianyang Fulin Precision Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1795,2025-04-11,000985,中证全指,CSI All Share,300433,蓝思科技,"Lens Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1796,2025-04-11,000985,中证全指,CSI All Share,300434,金石亚药,Sichuan Goldstone Asia Pharmaceutical Inc.,深圳证券交易所,Shenzhen Stock Exchange
1797,2025-04-11,000985,中证全指,CSI All Share,300435,中泰股份,Hangzhou Zhongtai Cryogenic Technology Corporation,深圳证券交易所,Shenzhen Stock Exchange
1798,2025-04-11,000985,中证全指,CSI All Share,300436,广生堂,"Fujian Cosunter Pharmaceutical Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1799,2025-04-11,000985,中证全指,CSI All Share,300437,清水源,"Henan Qing shui yuan Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1800,2025-04-11,000985,中证全指,CSI All Share,300438,鹏辉能源,"Guangzhou Great Power Energy&Technology Co.,ltd.",深圳证券交易所,Shenzhen Stock Exchange
1801,2025-04-11,000985,中证全指,CSI All Share,300439,美康生物,"MEDICALSYSTEM BIOTECHNOLOGY CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange
1802,2025-04-11,000985,中证全指,CSI All Share,300440,运达科技,"Chengdu Yunda Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1803,2025-04-11,000985,中证全指,CSI All Share,300441,鲍斯股份,"Ningbo BaoSi Energy Equipment Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1804,2025-04-11,000985,中证全指,CSI All Share,300442,润泽科技,Range Intelligent Computing Technology Group Company Limited,深圳证券交易所,Shenzhen Stock Exchange
1805,2025-04-11,000985,中证全指,CSI All Share,300443,金雷股份,"Jinlei Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1806,2025-04-11,000985,中证全指,CSI All Share,300444,双杰电气,"Beijing SOJO Electric Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1807,2025-04-11,000985,中证全指,CSI All Share,300445,康斯特,Beijing ConST Instruments Technology Inc.,深圳证券交易所,Shenzhen Stock Exchange
1808,2025-04-11,000985,中证全指,CSI All Share,300446,航天智造,"Aerospace Intelligent Manufacturing Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1809,2025-04-11,000985,中证全指,CSI All Share,300447,全信股份,"NANJING QUANXIN CABLE TECHNOLOGY CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange
1810,2025-04-11,000985,中证全指,CSI All Share,300448,浩云科技,"Haoyun Technologies Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1811,2025-04-11,000985,中证全指,CSI All Share,300449,汉邦高科,Beijing Hanbang Technology Corp.,深圳证券交易所,Shenzhen Stock Exchange
1812,2025-04-11,000985,中证全指,CSI All Share,300450,先导智能,"WUXI LEAD INTELLIGENT EQUIPMENT CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange
1813,2025-04-11,000985,中证全指,CSI All Share,300451,创业慧康,"B-Soft Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1814,2025-04-11,000985,中证全指,CSI All Share,300452,山河药辅,"Anhui Sunhere Pharmaceutical Excipients Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1815,2025-04-11,000985,中证全指,CSI All Share,300453,三鑫医疗,"Jiangxi Sanxin Medtec Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1816,2025-04-11,000985,中证全指,CSI All Share,300454,深信服,Sangfor Technologies Inc.,深圳证券交易所,Shenzhen Stock Exchange
1817,2025-04-11,000985,中证全指,CSI All Share,300455,航天智装,"Beijing Aerospace Shenzhou Intelligent Equipment Technology Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange
1818,2025-04-11,000985,中证全指,CSI All Share,300456,赛微电子,Sai MicroElectronics Inc.,深圳证券交易所,Shenzhen Stock Exchange
1819,2025-04-11,000985,中证全指,CSI All Share,300457,赢合科技,"SHENZHEN YINGHE TECHNOLOGY CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange
1820,2025-04-11,000985,中证全指,CSI All Share,300458,全志科技,"All Winner Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1821,2025-04-11,000985,中证全指,CSI All Share,300459,汤姆猫,"Zhejiang Jinke Tom Culture Industry Co., LTD.",深圳证券交易所,Shenzhen Stock Exchange
1822,2025-04-11,000985,中证全指,CSI All Share,300460,惠伦晶体,"Guangdong Failong Crystal Technology Co., LTD.",深圳证券交易所,Shenzhen Stock Exchange
1823,2025-04-11,000985,中证全指,CSI All Share,300461,田中精机,"Tanac Automation Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1824,2025-04-11,000985,中证全指,CSI All Share,300462,华铭智能,"Shanghai Huaming Intelligent Terminal Equipment Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1825,2025-04-11,000985,中证全指,CSI All Share,300463,迈克生物,"Sichuan Maker Biotechnology Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange
1826,2025-04-11,000985,中证全指,CSI All Share,300464,星徽股份,"Guangdong SACA Precision Manufacturing Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1827,2025-04-11,000985,中证全指,CSI All Share,300465,高伟达,"Global Infotech Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1828,2025-04-11,000985,中证全指,CSI All Share,300466,赛摩智能,"Saimo Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1829,2025-04-11,000985,中证全指,CSI All Share,300467,迅游科技,"Sichuan Xun You Network Technology Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange
1830,2025-04-11,000985,中证全指,CSI All Share,300468,四方精创,"Shenzhen Forms Syntron Information Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1831,2025-04-11,000985,中证全指,CSI All Share,300469,信息发展,TRUST ALLIANCE INFORMATION DEVELOPMENT INC. LTD. SHANGHAI,深圳证券交易所,Shenzhen Stock Exchange
1832,2025-04-11,000985,中证全指,CSI All Share,300470,中密控股,"Sinoseal Holding Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1833,2025-04-11,000985,中证全指,CSI All Share,300471,厚普股份,"Chengdu HuaqiHoupu Holding Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1834,2025-04-11,000985,中证全指,CSI All Share,300472,新元科技,"New Universal Science and Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1835,2025-04-11,000985,中证全指,CSI All Share,300473,德尔股份,"Fuxin Dare Automotive Parts Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1836,2025-04-11,000985,中证全指,CSI All Share,300474,景嘉微,"Changsha Jingjia Microelectronics Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1837,2025-04-11,000985,中证全指,CSI All Share,300475,香农芯创,"Shannon Semiconductor Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1838,2025-04-11,000985,中证全指,CSI All Share,300476,胜宏科技,"Victory Giant Technology (HuiZhou)Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1839,2025-04-11,000985,中证全指,CSI All Share,300477,合纵科技,"BEIJING HEZONG SCIENCE&TECHNOLOGY CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange
1840,2025-04-11,000985,中证全指,CSI All Share,300478,杭州高新,"Hangzhou Gaoxin Materials Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1841,2025-04-11,000985,中证全指,CSI All Share,300479,神思电子,"Shandong Synthesis Electronic Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1842,2025-04-11,000985,中证全指,CSI All Share,300480,光力科技,"ZHENGZHOU GL TECH CO.,LTD.",深圳证券交易所,Shenzhen Stock Exchange
1843,2025-04-11,000985,中证全指,CSI All Share,300481,濮阳惠成,"Puyang Huicheng Electronic Material Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1844,2025-04-11,000985,中证全指,CSI All Share,300482,万孚生物,"GUANGZHOU WONDFO BIOTECH CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange
1845,2025-04-11,000985,中证全指,CSI All Share,300483,首华燃气,"Sino Prima Gas Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1846,2025-04-11,000985,中证全指,CSI All Share,300484,蓝海华腾,"Shenzhen V&T Technologies Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1847,2025-04-11,000985,中证全指,CSI All Share,300485,赛升药业,"Beijing Science Sun Pharmaceutical Co.,LTD.",深圳证券交易所,Shenzhen Stock Exchange
1848,2025-04-11,000985,中证全指,CSI All Share,300486,东杰智能,"OMH SCIENCE Group Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange
1849,2025-04-11,000985,中证全指,CSI All Share,300487,蓝晓科技,"SUNRESIN NEW MATERIALS CO.,LTD, XI' AN",深圳证券交易所,Shenzhen Stock Exchange
1850,2025-04-11,000985,中证全指,CSI All Share,300488,恒锋工具,"Est Tools Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1851,2025-04-11,000985,中证全指,CSI All Share,300489,光智科技,"Optics Technology Holding Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange
1852,2025-04-11,000985,中证全指,CSI All Share,300490,华自科技,"HNAC Technology Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1853,2025-04-11,000985,中证全指,CSI All Share,300491,通合科技,"Shijiazhuang Tonhe Electronics Technologies Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1854,2025-04-11,000985,中证全指,CSI All Share,300492,华图山鼎,"Huatu Cendes CO., LTD.",深圳证券交易所,Shenzhen Stock Exchange
1855,2025-04-11,000985,中证全指,CSI All Share,300493,润欣科技,"Shanghai Fortune Techgroup Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1856,2025-04-11,000985,中证全指,CSI All Share,300494,盛天网络,"Hubei Century Network Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1857,2025-04-11,000985,中证全指,CSI All Share,300496,中科创达,"Thunder Software Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1858,2025-04-11,000985,中证全指,CSI All Share,300497,富祥药业,"Jiangxi Fushine Pharmaceutical Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1859,2025-04-11,000985,中证全指,CSI All Share,300498,温氏股份,"GUANGDONGWENSFOODSTUFFGROUPCO.,LTD",深圳证券交易所,Shenzhen Stock Exchange
1860,2025-04-11,000985,中证全指,CSI All Share,300499,高澜股份,"Guangzhou Goaland Energy Conservation Tech Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1861,2025-04-11,000985,中证全指,CSI All Share,300500,启迪设计,"TUS-DESIGN GROUP CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange
1862,2025-04-11,000985,中证全指,CSI All Share,300501,海顺新材,"Shanghai Haishun New Pharmaceutical Packaging Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1863,2025-04-11,000985,中证全指,CSI All Share,300502,新易盛,"Eoptolink Technology Inc., Ltd",深圳证券交易所,Shenzhen Stock Exchange
1864,2025-04-11,000985,中证全指,CSI All Share,300503,昊志机电,"Guangzhou Haozhi Industrial Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1865,2025-04-11,000985,中证全指,CSI All Share,300504,天邑股份,"Sichuan Tianyi Comheart Telecom Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1866,2025-04-11,000985,中证全指,CSI All Share,300505,川金诺,"Kunming Chuan Jin Nuo Chemical CO.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1867,2025-04-11,000985,中证全指,CSI All Share,300507,苏奥传感,"JIANGSU OLIVE SENSORS HIGH-TECH CO.,LTD",深圳证券交易所,Shenzhen Stock Exchange
1868,2025-04-11,000985,中证全指,CSI All Share,300508,维宏股份,"Shanghai Weihong Electronic Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1869,2025-04-11,000985,中证全指,CSI All Share,300509,新美星,"Jiangsu Newamstar Packaging Machinery Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1870,2025-04-11,000985,中证全指,CSI All Share,300510,金冠股份,"JILIN JINGUAN ELECTRIC CO., Ltd",深圳证券交易所,Shenzhen Stock Exchange
1871,2025-04-11,000985,中证全指,CSI All Share,300511,雪榕生物,"Shanghai Xuerong Bio-Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1872,2025-04-11,000985,中证全指,CSI All Share,300512,中亚股份,"HANGZHOU ZHONGYA MACHINERY CO., LTD",深圳证券交易所,Shenzhen Stock Exchange
1873,2025-04-11,000985,中证全指,CSI All Share,300513,恒实科技,"Beijing E-techstar Co., LtD",深圳证券交易所,Shenzhen Stock Exchange
1874,2025-04-11,000985,中证全指,CSI All Share,300514,友讯达,"Shenzhen Friendcom Technology Development Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1875,2025-04-11,000985,中证全指,CSI All Share,300515,三德科技,"Hunan Sundy Science and Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1876,2025-04-11,000985,中证全指,CSI All Share,300516,久之洋,"Hubei Jiuzhiyang Infrared System Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange
1877,2025-04-11,000985,中证全指,CSI All Share,300517,海波重科,"Haibo Heavy Engineering Science and Technology Co., Ltd",深圳证券交易所,Shenzhen Stock Exchange
1878,2025-04-11,000985,中证全指,CSI All Share,300518,新迅达,"Guangxi Xinxunda Technology Group Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1879,2025-04-11,000985,中证全指,CSI All Share,300519,新光药业,"Zhejiang Xinguang Pharmaceutical Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1880,2025-04-11,000985,中证全指,CSI All Share,300520,科大国创,"GuoChuang Software Co.,Ltd.",深圳证券交易所,Shenzhen Stock Exchange
1881,2025-04-11,000985,中证全指,CSI All Share,300521,爱司凯,"AMSKY Technology Co.,Ltd",深圳证券交易所,Shenzhen Stock Exchange
1882,2025-04-11,000985,中证全指,CSI All Share,300522,世名科技,"Suzhou Sunmun Technology Co., Ltd.",深圳证券交易所,Shenzhen Stock Exchange
