updateDate,code,code_name,industry,industryClassification
2025-03-31,sh.603268,松发股份,C30非金属矿物制品业,证监会行业分类
2025-03-31,sh.603269,海鸥股份,C34通用设备制造业,证监会行业分类
2025-03-31,sh.603270,金帝股份,C34通用设备制造业,证监会行业分类
2025-03-31,sh.603271,永杰新材,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sh.603272,联翔股份,C24文教、工美、体育和娱乐用品制造业,证监会行业分类
2025-03-31,sh.603273,天元智能,C35专用设备制造业,证监会行业分类
2025-03-31,sh.603275,众辰科技,C40仪器仪表制造业,证监会行业分类
2025-03-31,sh.603276,恒兴新材,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.603277,银都股份,C34通用设备制造业,证监会行业分类
2025-03-31,sh.603278,大业股份,C33金属制品业,证监会行业分类
2025-03-31,sh.603279,景津装备,C34通用设备制造业,证监会行业分类
2025-03-31,sh.603280,南方路机,C35专用设备制造业,证监会行业分类
2025-03-31,sh.603281,江瀚新材,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.603282,亚光股份,C35专用设备制造业,证监会行业分类
2025-03-31,sh.603283,赛腾股份,C35专用设备制造业,证监会行业分类
2025-03-31,sh.603285,键邦股份,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.603286,日盈电子,C36汽车制造业,证监会行业分类
2025-03-31,sh.603288,海天味业,C14食品制造业,证监会行业分类
2025-03-31,sh.603289,泰瑞机器,C35专用设备制造业,证监会行业分类
2025-03-31,sh.603290,斯达半导,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.603291,联合水务,D46水的生产和供应业,证监会行业分类
2025-03-31,sh.603296,华勤技术,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.603297,永新光学,C40仪器仪表制造业,证监会行业分类
2025-03-31,sh.603298,杭叉集团,C34通用设备制造业,证监会行业分类
2025-03-31,sh.603299,苏盐井神,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.603300,海南华铁,L71租赁业,证监会行业分类
2025-03-31,sh.603301,振德医疗,C27医药制造业,证监会行业分类
2025-03-31,sh.603303,得邦照明,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603305,旭升集团,C36汽车制造业,证监会行业分类
2025-03-31,sh.603306,华懋科技,C36汽车制造业,证监会行业分类
2025-03-31,sh.603307,扬州金泉,C17纺织业,证监会行业分类
2025-03-31,sh.603308,应流股份,C34通用设备制造业,证监会行业分类
2025-03-31,sh.603309,维力医疗,C35专用设备制造业,证监会行业分类
2025-03-31,sh.603310,巍华新材,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.603311,金海高科,C35专用设备制造业,证监会行业分类
2025-03-31,sh.603312,西典新能,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603313,梦百合,C21家具制造业,证监会行业分类
2025-03-31,sh.603315,福鞍股份,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sh.603316,诚邦股份,E48土木工程建筑业,证监会行业分类
2025-03-31,sh.603317,天味食品,C14食品制造业,证监会行业分类
2025-03-31,sh.603318,水发燃气,D45燃气生产和供应业,证监会行业分类
2025-03-31,sh.603319,美湖股份,C36汽车制造业,证监会行业分类
2025-03-31,sh.603320,迪贝电气,C34通用设备制造业,证监会行业分类
2025-03-31,sh.603321,梅轮电梯,C34通用设备制造业,证监会行业分类
2025-03-31,sh.603322,超讯通信,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sh.603323,苏农银行,J66货币金融服务,证监会行业分类
2025-03-31,sh.603324,盛剑科技,C35专用设备制造业,证监会行业分类
2025-03-31,sh.603325,博隆技术,C34通用设备制造业,证监会行业分类
2025-03-31,sh.603326,我乐家居,C21家具制造业,证监会行业分类
2025-03-31,sh.603327,福蓉科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.603328,依顿电子,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.603329,上海雅仕,L72商务服务业,证监会行业分类
2025-03-31,sh.603330,天洋新材,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sh.603331,百达精工,C34通用设备制造业,证监会行业分类
2025-03-31,sh.603332,苏州龙杰,C28化学纤维制造业,证监会行业分类
2025-03-31,sh.603333,尚纬股份,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603335,迪生力,C36汽车制造业,证监会行业分类
2025-03-31,sh.603336,宏辉果蔬,C13农副食品加工业,证监会行业分类
2025-03-31,sh.603337,杰克股份,C35专用设备制造业,证监会行业分类
2025-03-31,sh.603338,浙江鼎力,C35专用设备制造业,证监会行业分类
2025-03-31,sh.603339,四方科技,C33金属制品业,证监会行业分类
2025-03-31,sh.603341,龙旗科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.603344,星德胜,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603345,安井食品,C13农副食品加工业,证监会行业分类
2025-03-31,sh.603348,文灿股份,C36汽车制造业,证监会行业分类
2025-03-31,sh.603350,安乃达,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603351,威尔药业,C25石油、煤炭及其他燃料加工业,证监会行业分类
2025-03-31,sh.603353,和顺石油,F52零售业,证监会行业分类
2025-03-31,sh.603355,莱克电气,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603356,华菱精工,C34通用设备制造业,证监会行业分类
2025-03-31,sh.603357,设计总院,M74专业技术服务业,证监会行业分类
2025-03-31,sh.603358,华达科技,C36汽车制造业,证监会行业分类
2025-03-31,sh.603359,东珠生态,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sh.603360,百傲化学,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.603363,*ST傲农,C13农副食品加工业,证监会行业分类
2025-03-31,sh.603365,水星家纺,C17纺织业,证监会行业分类
2025-03-31,sh.603366,日出东方,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603367,辰欣药业,C27医药制造业,证监会行业分类
2025-03-31,sh.603368,柳药集团,F51批发业,证监会行业分类
2025-03-31,sh.603369,今世缘,C15酒、饮料和精制茶制造业,证监会行业分类
2025-03-31,sh.603373,安邦护卫,L72商务服务业,证监会行业分类
2025-03-31,sh.603375,盛景微,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.603377,ST东时,P83教育,证监会行业分类
2025-03-31,sh.603378,亚士创能,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.603379,三美股份,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.603380,易德龙,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.603381,永臻股份,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603383,顶点软件,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sh.603385,惠达卫浴,C30非金属矿物制品业,证监会行业分类
2025-03-31,sh.603386,骏亚科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.603387,基蛋生物,C27医药制造业,证监会行业分类
2025-03-31,sh.603388,ST元成,E48土木工程建筑业,证监会行业分类
2025-03-31,sh.603389,亚振家居,C21家具制造业,证监会行业分类
2025-03-31,sh.603390,通达电气,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.603391,力聚热能,C34通用设备制造业,证监会行业分类
2025-03-31,sh.603392,万泰生物,C27医药制造业,证监会行业分类
2025-03-31,sh.603393,新天然气,D45燃气生产和供应业,证监会行业分类
2025-03-31,sh.603395,红四方,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.603396,金辰股份,C35专用设备制造业,证监会行业分类
2025-03-31,sh.603398,沐邦高科,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603399,永杉锂业,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sh.603408,建霖家居,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sh.603409,汇通控股,C36汽车制造业,证监会行业分类
2025-03-31,sh.603416,信捷电气,C40仪器仪表制造业,证监会行业分类
2025-03-31,sh.603421,鼎信通讯,C40仪器仪表制造业,证监会行业分类
2025-03-31,sh.603429,集友股份,C23印刷和记录媒介复制业,证监会行业分类
2025-03-31,sh.603439,贵州三力,C27医药制造业,证监会行业分类
2025-03-31,sh.603444,吉比特,I64互联网和相关服务,证监会行业分类
2025-03-31,sh.603456,九洲药业,C27医药制造业,证监会行业分类
2025-03-31,sh.603458,勘设股份,M74专业技术服务业,证监会行业分类
2025-03-31,sh.603466,风语筑,R88文化艺术业,证监会行业分类
2025-03-31,sh.603477,巨星农牧,A03畜牧业,证监会行业分类
2025-03-31,sh.603486,科沃斯,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.603488,展鹏科技,C34通用设备制造业,证监会行业分类
2025-03-31,sh.603489,八方股份,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603496,恒为科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.603499,翔港科技,C23印刷和记录媒介复制业,证监会行业分类
2025-03-31,sh.603500,祥和实业,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2025-03-31,sh.603501,韦尔股份,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.603505,金石资源,B10非金属矿采选业,证监会行业分类
2025-03-31,sh.603506,南都物业,K70房地产业,证监会行业分类
2025-03-31,sh.603507,振江股份,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603508,思维列控,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2025-03-31,sh.603511,爱慕股份,C18纺织服装、服饰业,证监会行业分类
2025-03-31,sh.603515,欧普照明,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603516,淳中科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.603517,绝味食品,C13农副食品加工业,证监会行业分类
2025-03-31,sh.603518,锦泓集团,C18纺织服装、服饰业,证监会行业分类
2025-03-31,sh.603519,立霸股份,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603520,司太立,C27医药制造业,证监会行业分类
2025-03-31,sh.603527,众源新材,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sh.603528,多伦科技,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sh.603529,爱玛科技,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2025-03-31,sh.603530,神马电力,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603533,掌阅科技,I64互联网和相关服务,证监会行业分类
2025-03-31,sh.603535,嘉诚国际,G59装卸搬运和仓储业,证监会行业分类
2025-03-31,sh.603536,惠发食品,C13农副食品加工业,证监会行业分类
2025-03-31,sh.603538,美诺华,C27医药制造业,证监会行业分类
2025-03-31,sh.603551,奥普科技,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603555,ST贵人,,证监会行业分类
2025-03-31,sh.603556,海兴电力,C40仪器仪表制造业,证监会行业分类
2025-03-31,sh.603557,ST起步,C19皮革、毛皮、羽毛及其制品和制鞋业,证监会行业分类
2025-03-31,sh.603558,健盛集团,C18纺织服装、服饰业,证监会行业分类
2025-03-31,sh.603559,*ST通脉,I63电信、广播电视和卫星传输服务,证监会行业分类
2025-03-31,sh.603565,中谷物流,G55水上运输业,证监会行业分类
2025-03-31,sh.603566,普莱柯,C27医药制造业,证监会行业分类
2025-03-31,sh.603567,珍宝岛,C27医药制造业,证监会行业分类
2025-03-31,sh.603568,伟明环保,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sh.603569,长久物流,G54道路运输业,证监会行业分类
2025-03-31,sh.603577,汇金通,C33金属制品业,证监会行业分类
2025-03-31,sh.603578,三星新材,C30非金属矿物制品业,证监会行业分类
2025-03-31,sh.603579,荣泰健康,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603580,艾艾精工,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sh.603583,捷昌驱动,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603585,苏利股份,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.603586,金麒麟,C36汽车制造业,证监会行业分类
2025-03-31,sh.603587,地素时尚,C18纺织服装、服饰业,证监会行业分类
2025-03-31,sh.603588,高能环境,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sh.603589,口子窖,C15酒、饮料和精制茶制造业,证监会行业分类
2025-03-31,sh.603590,康辰药业,C27医药制造业,证监会行业分类
2025-03-31,sh.603595,东尼电子,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.603596,伯特利,C36汽车制造业,证监会行业分类
2025-03-31,sh.603598,引力传媒,L72商务服务业,证监会行业分类
2025-03-31,sh.603599,广信股份,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.603600,永艺股份,C21家具制造业,证监会行业分类
2025-03-31,sh.603601,再升科技,C30非金属矿物制品业,证监会行业分类
2025-03-31,sh.603602,纵横通信,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sh.603603,退市博天,,证监会行业分类
2025-03-31,sh.603605,珀莱雅,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.603606,东方电缆,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.603607,京华激光,C22造纸和纸制品业,证监会行业分类
