,代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
70,159906,深成长龙头ETF,0.749,0.7377,-1.53,0.043,6.09,114058.0,8180431.0,0.705,0.759,0.7,0.706,8.36,6.72,3.54,-86.29,77121.0,36937.0,-738632.0,-9.03,-1124484.0,-13.75,385852.0,4.72,603692.0,7.38,134939.0,1.65,-404.0,0.749,0.75,169639725.0,127060154,127060154,2024-09-26,2024-09-26 15:00:06+08:00
71,515560,证券ETF建信,0.854,0.8513,-0.32,0.049,6.09,222259.0,18376738.0,0.802,0.854,0.8,0.805,6.71,6.11,2.06,22.46,149621.0,72638.0,5419562.0,29.49,6670729.0,36.3,-1251167.0,-6.81,-3287443.0,-17.89,-2132118.0,-11.6,-180.0,0.854,0.855,363883296.0,310756335,310756335,2024-09-26,2024-09-26 15:00:41+08:00
72,159851,金融科技ETF,0.909,0.9048,-0.46,0.052,6.07,915693.0,79870835.7,0.84,0.911,0.84,0.857,8.28,21.86,1.57,13.94,556984.0,358709.0,3623449.0,4.54,5697158.0,7.13,-2073709.0,-2.6,-1611942.0,-2.02,-2011509.0,-2.52,-6144.0,0.909,0.91,418952080.0,380827441,380827441,2024-09-26,2024-09-26 15:00:06+08:00
73,159750,香港科技50ETF,0.752,0.7554,0.45,0.043,6.06,678130.0,49837902.8,0.716,0.754,0.716,0.709,5.36,48.57,2.16,-65.19,385495.0,292635.0,2107724.0,4.23,-4708108.0,-9.45,6815832.0,13.68,-1667976.0,-3.35,-439748.0,-0.88,475.0,0.751,0.752,139618251.0,104992925,104992925,2024-09-26,2024-09-26 15:00:06+08:00
74,515190,中银证券500ETF,1.05,1.0174,-3.2,0.06,6.06,17708.0,1794237.0,0.971,1.05,0.971,0.99,7.98,2.62,3.19,39.81,12277.0,5431.0,93790.0,5.23,0.0,0.0,93790.0,5.23,-212158.0,-11.82,118368.0,6.6,104.0,1.05,1.065,67466100.0,70839405,70839405,2024-09-26,2024-09-26 15:00:42+08:00
75,517770,游戏传媒ETF,0.806,0.7997,-0.79,0.046,6.05,39489.0,3071735.0,0.758,0.807,0.758,0.76,6.45,15.22,1.13,89.77,27234.0,12255.0,89439.0,2.91,398579.0,12.98,-309140.0,-10.06,5887.0,0.19,-95327.0,-3.1,-50.0,0.806,0.807,25947800.0,20913927,20913927,2024-09-26,2024-09-26 15:00:43+08:00
76,512570,证券ETF易方达,0.947,0.9448,-0.23,0.054,6.05,279019.0,25523816.0,0.886,0.949,0.882,0.893,7.5,5.88,2.04,71.02,147716.0,131303.0,3666709.0,14.37,6966145.0,27.29,-3299436.0,-12.93,-2637047.0,-10.33,-1029662.0,-4.03,100.0,0.945,0.949,474806096.0,449641373,449641373,2024-09-26,2024-09-26 15:00:40+08:00
77,512070,证券保险ETF,0.684,0.6823,-0.25,0.039,6.05,8420536.0,556399480.0,0.64,0.684,0.64,0.645,6.82,8.26,2.05,64.28,5857856.0,2562680.0,-6989293.0,-1.26,-157917365.0,-28.38,150928072.0,27.13,10725374.0,1.93,-3736076.0,-0.67,-8074.0,0.684,0.685,10191479808.0,6970972189,6970972189,2024-09-26,2024-09-26 15:00:40+08:00
78,512900,证券ETF基金,0.93,0.927,-0.32,0.053,6.04,2960333.0,263202267.0,0.872,0.93,0.862,0.877,7.75,4.17,7.23,-2.94,2195855.0,764478.0,8365143.0,3.18,3903588.0,1.48,4461555.0,1.7,-4440656.0,-1.69,-3924487.0,-1.49,5000.0,0.929,0.93,7099906048.0,6602912625,6602912625,2024-09-26,2024-09-26 15:00:42+08:00
79,516860,金融科技ETF,0.774,0.7716,-0.31,0.044,6.03,498060.0,36904089.0,0.717,0.775,0.709,0.73,9.04,27.9,1.78,-21.42,285075.0,212985.0,2892592.0,7.84,563162.0,1.53,2329430.0,6.31,-2098581.0,-5.69,-794011.0,-2.15,37.0,0.773,0.774,178522000.0,138176028,138176028,2024-09-26,2024-09-26 15:00:43+08:00
80,159842,券商ETF,0.9,0.8947,-0.59,0.051,6.01,1725207.0,149876825.7,0.841,0.9,0.841,0.849,6.95,17.06,1.67,79.0,1037954.0,687253.0,12431907.0,8.29,14959189.0,9.98,-2527282.0,-1.69,-7411646.0,-4.95,-5020261.0,-3.35,-36126.0,0.9,0.901,1011250624.0,910125562,910125562,2024-09-26,2024-09-26 15:00:06+08:00
81,159993,证券ETF龙头,0.982,0.9826,0.06,0.055,5.93,1238658.0,118067142.557,0.926,0.982,0.924,0.927,6.26,9.09,1.82,-4.06,744607.0,494051.0,19857325.0,16.82,20751506.0,17.58,-894181.0,-0.76,-12545085.0,-10.63,-7312239.0,-6.19,-12484.0,0.982,0.983,1362697984.0,1338169420,1338169420,2024-09-26,2024-09-26 15:00:06+08:00
82,510600,申万上证50ETF,3.243,3.2121,-0.96,0.181,5.91,30738.0,9634376.0,3.066,3.243,3.066,3.062,5.78,19.56,2.24,8.57,18681.0,12057.0,-558891.0,-5.8,0.0,0.0,-558891.0,-5.8,510173.0,5.3,48718.0,0.51,30.0,3.231,3.24,15715100.0,50964069,50964069,2024-09-26,2024-09-26 15:00:41+08:00
83,515630,保险证券ETF,1.112,1.1086,-0.31,0.062,5.9,160852.0,17242623.0,1.049,1.113,1.045,1.05,6.48,14.27,1.41,82.06,77149.0,83703.0,698709.0,4.05,-432383.0,-2.51,1131092.0,6.56,-38256.0,-0.22,-660453.0,-3.83,22.0,1.11,1.112,112717700.0,125342082,125342082,2024-09-26,2024-09-26 15:00:40+08:00
84,159747,香港科技ETF,1.032,1.0366,0.44,0.057,5.85,777033.0,78361690.174,0.983,1.033,0.983,0.975,5.13,25.67,1.84,-5.07,460527.0,316506.0,7588017.0,9.68,3043960.0,3.88,4544057.0,5.8,-5100408.0,-6.51,-2487607.0,-3.17,-1082.0,1.032,1.033,302712272.0,312399065,312399065,2024-09-26,2024-09-26 15:00:06+08:00
85,515850,券商指数ETF,1.146,1.1449,-0.1,0.063,5.82,128891.0,14263628.0,1.078,1.146,1.075,1.083,6.56,9.74,1.71,56.46,72539.0,56352.0,810134.0,5.68,2192450.0,15.37,-1382316.0,-9.69,-277495.0,-1.95,-532640.0,-3.73,477.0,1.146,1.147,132291000.0,151605486,151605486,2024-09-26,2024-09-26 15:00:41+08:00
86,516980,证券ETF先锋,0.928,0.9204,-0.83,0.051,5.82,43517.0,3880504.0,0.871,0.928,0.806,0.877,13.91,13.18,1.78,43.67,24527.0,18990.0,589369.0,15.19,942859.0,24.3,-353490.0,-9.11,-354597.0,-9.14,-234773.0,-6.05,191.0,0.924,0.928,33016000.0,30638848,30638848,2024-09-26,2024-09-26 15:00:41+08:00
87,159810,创业板ETF浦银,0.699,0.6918,-1.04,0.038,5.75,60611.0,4089515.6,0.67,0.71,0.654,0.661,8.47,9.12,2.55,36.27,28846.0,31765.0,122856.0,3.0,171930.0,4.2,-49074.0,-1.2,-20420.0,-0.5,-102435.0,-2.5,-599.0,0.699,0.7,66475458.0,46466345,46466345,2024-09-26,2024-09-26 15:00:06+08:00
88,512510,中证500指数ETF,1.409,1.3832,-1.87,0.076,5.7,220638.0,29801618.0,1.332,1.416,1.325,1.333,6.83,5.14,1.6,84.28,122713.0,97925.0,2249509.0,7.55,-2053509.0,-6.89,4303018.0,14.44,-868110.0,-2.91,-1381398.0,-4.64,-20.0,1.41,1.416,428929808.0,604362099,604362099,2024-09-26,2024-09-26 15:00:40+08:00
89,513090,香港证券ETF,1.057,1.0494,-0.72,0.057,5.7,38289031.0,3951392124.0,1.005,1.064,0.998,1.0,6.6,95.57,2.19,-32.91,20883293.0,17405738.0,-465568.0,-0.01,9725008.0,0.25,-10190576.0,-0.26,10156752.0,0.26,-9691194.0,-0.25,-2048.0,1.058,1.059,4006488000.0,4234857816,4234857816,2024-09-26,2024-09-26 15:00:42+08:00
90,515210,钢铁ETF,1.122,1.115,-0.63,0.06,5.65,1027244.0,112349577.0,1.06,1.123,1.058,1.062,6.12,12.18,2.03,-31.82,559356.0,467888.0,-4267363.0,-3.8,-10413609.0,-9.27,6146246.0,5.47,5054476.0,4.5,-787114.0,-0.7,405.0,1.121,1.123,843726096.0,946660680,946660680,2024-09-26,2024-09-26 15:00:41+08:00
91,516200,证券ETF指数基金,0.899,0.8991,0.01,0.048,5.64,243893.0,21220404.0,0.846,0.9,0.825,0.851,8.81,5.76,1.66,-71.1,149509.0,94384.0,598397.0,2.82,1628270.0,7.67,-1029873.0,-4.85,-529526.0,-2.5,-68871.0,-0.32,-55.0,0.893,0.9,423604000.0,380819996,380819996,2024-09-26,2024-09-26 15:00:41+08:00
92,510100,上证50ETF易方达,1.28,1.2725,-0.59,0.068,5.61,2544214.0,316133038.0,1.209,1.28,1.209,1.212,5.86,9.58,2.13,26.87,1510654.0,1033560.0,5456820.0,1.73,12626784.0,3.99,-7169964.0,-2.27,816122.0,0.26,-6272942.0,-1.98,1.0,1.277,1.279,2656219904.0,3399961477,3399961477,2024-09-26,2024-09-26 15:00:43+08:00
93,530000,上证50ETF天弘,1.13,1.1219,-0.72,0.06,5.61,119683.0,13102368.0,1.069,1.135,1.069,1.07,6.17,3.29,0.47,26.0,54775.0,64908.0,1019821.0,7.78,-614022.0,-4.69,1633843.0,12.47,-921537.0,-7.03,-98284.0,-0.75,686.0,1.127,1.129,364029408.0,411353231,411353231,2024-09-26,2024-09-26 15:00:43+08:00
94,510710,上证50ETF博时,3.444,3.4188,-0.74,0.182,5.58,83410.0,27792102.0,3.276,3.452,3.259,3.262,5.92,4.38,2.86,42.62,48797.0,34613.0,-2082988.0,-7.49,-7458932.0,-26.84,5375944.0,19.34,2363366.0,8.5,-280378.0,-1.01,10.0,3.439,3.448,190418900.0,655802692,655802692,2024-09-26,2024-09-26 15:00:42+08:00
95,159822,新经济ETF,0.607,0.5793,-4.78,0.032,5.57,107339.0,6391751.502,0.576,0.61,0.576,0.575,5.91,4.06,2.52,-50.4,67950.0,39389.0,1861176.0,29.12,2297554.0,35.95,-436378.0,-6.83,-966702.0,-15.12,-894474.0,-13.99,103.0,0.606,0.607,264234315.0,160390229,160390229,2024-09-26,2024-09-26 15:00:06+08:00
96,510050,上证50ETF,2.618,2.5957,-0.86,0.138,5.56,23766597.0,6062194855.0,2.477,2.62,2.477,2.48,5.77,4.36,1.66,-64.69,15948134.0,7818462.0,301118064.0,4.97,-978001440.0,-16.13,1279119504.0,21.1,-14591408.0,-0.24,-286526681.0,-4.73,2199.0,2.617,2.618,54564066816.0,142848726924,142848726924,2024-09-26,2024-09-26 15:00:42+08:00
97,561130,国货ETF,0.685,0.6838,-0.18,0.036,5.55,253855.0,16707355.0,0.648,0.686,0.646,0.649,6.16,8.94,1.23,-5.55,139364.0,114491.0,663966.0,3.97,197839.0,1.18,466127.0,2.79,-578544.0,-3.46,-85422.0,-0.51,2.0,0.684,0.685,283935200.0,194495612,194495612,2024-09-26,2024-09-26 15:00:41+08:00
98,159678,中证500增强ETF,0.876,0.8661,-1.14,0.046,5.54,38614.0,3279193.312,0.832,0.876,0.829,0.83,5.66,3.34,1.57,94.88,25806.0,12808.0,302843.0,9.24,0.0,0.0,302843.0,9.24,-192343.0,-5.87,-110499.0,-3.37,-123.0,0.876,0.897,115643694.0,101303876,101303876,2024-09-26,2024-09-26 15:00:06+08:00
99,516790,医疗保健ETF,0.518,0.5176,-0.08,0.027,5.5,70978.0,3563668.0,0.491,0.519,0.486,0.491,6.72,3.56,3.21,-44.16,46397.0,24581.0,185051.0,5.19,-214856.0,-6.03,399907.0,11.22,-45774.0,-1.28,-139276.0,-3.91,1.0,0.517,0.518,199582200.0,103383580,103383580,2024-09-26,2024-09-26 15:00:41+08:00
100,516550,农业ETF,0.576,0.5774,0.24,0.03,5.49,189681.0,10592878.0,0.55,0.576,0.545,0.546,5.68,6.62,2.01,-12.91,109632.0,80049.0,2653793.0,25.05,1722764.0,16.26,931029.0,8.79,-1547191.0,-14.61,-1106601.0,-10.45,10.0,0.575,0.576,286414400.0,164974694,164974694,2024-09-26,2024-09-26 15:00:42+08:00
101,510680,上证50ETF基金,2.594,2.5954,0.05,0.134,5.45,277121.0,69545572.0,2.46,2.594,2.46,2.46,5.45,37.49,1.43,3.95,159743.0,117378.0,84030.0,0.12,-10011540.0,-14.4,10095570.0,14.52,317691.0,0.46,-401722.0,-0.58,2.0,2.59,2.594,73924700.0,191760672,191760672,2024-09-26,2024-09-26 15:00:41+08:00
102,159836,创300ETF,0.64,0.6349,-0.8,0.033,5.44,83038.0,5087217.8,0.61,0.64,0.603,0.607,6.1,5.78,1.92,0.55,56604.0,26434.0,147865.0,2.91,-500786.0,-9.84,648651.0,12.75,-92618.0,-1.82,-55246.0,-1.09,339.0,0.636,0.64,143747113.0,91998152,91998152,2024-09-26,2024-09-26 15:00:06+08:00
103,510850,工银上证50ETF,2.863,2.8388,-0.85,0.147,5.41,95926.0,26654369.0,2.7,2.865,2.7,2.716,6.08,13.23,1.98,-13.02,48858.0,47068.0,1587576.0,5.96,-4504500.0,-16.9,6092076.0,22.86,-957762.0,-3.59,-629814.0,-2.36,1680.0,2.858,2.862,72498900.0,207564351,207564351,2024-09-26,2024-09-26 15:00:43+08:00
104,513160,港股科技30ETF,0.78,0.7835,0.45,0.04,5.41,383037.0,29246262.0,0.746,0.781,0.738,0.74,5.81,46.04,1.65,9.6,217152.0,165885.0,1152891.0,3.94,249544.0,0.85,903347.0,3.09,-457299.0,-1.56,-695593.0,-2.38,50.0,0.779,0.78,83189300.0,64887654,64887654,2024-09-26,2024-09-26 15:00:41+08:00
105,516760,养殖ETF,0.567,0.5664,-0.11,0.029,5.39,163270.0,9019377.0,0.541,0.567,0.535,0.538,5.95,5.68,1.9,-2.07,94566.0,68704.0,1892630.0,20.98,947129.0,10.5,945501.0,10.48,-1003595.0,-11.13,-889034.0,-9.86,26.0,0.565,0.567,287215104.0,162850964,162850964,2024-09-26,2024-09-26 15:00:43+08:00
106,588880,科创100ETF指数,0.668,0.6674,-0.09,0.034,5.36,665261.0,43518012.0,0.634,0.669,0.631,0.634,5.99,13.19,2.1,-8.5,501710.0,163551.0,1879884.0,4.32,8355980.0,19.2,-6476096.0,-14.88,-1421818.0,-3.27,-458066.0,-1.05,-3089.0,0.667,0.669,504368000.0,336917824,336917824,2024-09-26,2024-09-26 15:00:41+08:00
107,563090,上证50ETF增强,1.01,1.0126,0.26,0.051,5.32,162208.0,16176879.0,0.959,1.01,0.958,0.959,5.42,9.49,5.99,-7.92,133653.0,28555.0,3379881.0,20.89,5961648.0,36.85,-2581767.0,-15.96,-2793594.0,-17.27,-586288.0,-3.62,5.0,1.009,1.01,170848000.0,172556480,172556480,2024-09-26,2024-09-26 15:00:40+08:00
108,159848,证券ETF基金,0.754,0.7515,-0.33,0.038,5.31,105661.0,7721744.8,0.712,0.754,0.708,0.716,6.42,9.99,1.9,31.57,74287.0,31374.0,1013426.0,13.12,1007430.0,13.05,5996.0,0.08,-553868.0,-7.17,-459560.0,-5.95,-1685.0,0.754,0.755,105811239.0,79781674,79781674,2024-09-26,2024-09-26 15:00:06+08:00
109,588030,科创100指数ETF,0.695,0.6937,-0.19,0.035,5.3,6656039.0,448315005.0,0.659,0.697,0.656,0.66,6.21,8.62,1.4,19.94,4137665.0,2518374.0,24266155.0,5.41,9630728.0,2.15,14635427.0,3.26,-18337373.0,-4.09,-5928781.0,-1.32,-2.0,0.695,0.697,7718838016.0,5364592421,5364592421,2024-09-26,2024-09-26 15:00:43+08:00
110,516950,基建ETF,0.993,0.991,-0.2,0.05,5.3,307880.0,29682837.0,0.943,0.994,0.94,0.943,5.73,6.26,1.2,6.38,164714.0,143166.0,3873839.0,13.05,2566928.0,8.65,1306911.0,4.4,-2372508.0,-7.99,-1501332.0,-5.06,30.0,0.993,0.994,491821008.0,488378261,488378261,2024-09-26,2024-09-26 15:00:41+08:00
111,588190,科创100ETF,0.696,0.6944,-0.23,0.035,5.3,3293851.0,222549694.0,0.658,0.697,0.657,0.661,6.05,10.72,1.25,23.97,2120673.0,1173178.0,13839203.0,6.22,27461992.0,12.34,-13622789.0,-6.12,-10731747.0,-4.82,-3107457.0,-1.4,5400.0,0.695,0.696,3073618304.0,2139238340,2139238340,2024-09-26,2024-09-26 15:00:41+08:00
112,159873,医疗设备ETF,0.518,0.5185,0.1,0.026,5.28,117185.0,5933260.1,0.491,0.518,0.487,0.492,6.3,5.01,1.62,27.0,79945.0,37240.0,451905.0,7.62,-818421.0,-13.79,1270326.0,21.41,-260100.0,-4.38,-191805.0,-3.23,108.0,0.517,0.518,233920000.0,121170560,121170560,2024-09-26,2024-09-26 15:00:06+08:00
113,159852,软件ETF,0.558,0.5572,-0.14,0.028,5.28,1917295.0,103463902.8,0.528,0.558,0.526,0.53,6.04,11.04,1.18,46.08,1145928.0,771367.0,6933370.0,6.7,15054693.0,14.55,-8121323.0,-7.85,-4958923.0,-4.79,-1974446.0,-1.91,-18970.0,0.558,0.559,1736623920.0,969036147,969036147,2024-09-26,2024-09-26 15:00:06+08:00
114,159658,数字经济ETF,0.837,0.8384,0.17,0.042,5.28,171636.0,13980469.6,0.798,0.837,0.792,0.795,5.66,6.34,1.11,-43.74,107238.0,64398.0,2523017.0,18.05,1242824.0,8.89,1280193.0,9.16,-1459681.0,-10.44,-1063336.0,-7.61,-199.0,0.837,0.838,270894880.0,226739015,226739015,2024-09-26,2024-09-26 15:00:06+08:00
115,588220,科创100ETF基金,0.698,0.6959,-0.3,0.035,5.28,5615282.0,378001000.0,0.66,0.699,0.657,0.663,6.33,8.82,1.3,-7.6,3479244.0,2136038.0,23662094.0,6.26,36716843.0,9.71,-13054749.0,-3.45,-16244509.0,-4.3,-7417584.0,-1.96,-110.0,0.698,0.699,6364697856.0,4442559103,4442559103,2024-09-26,2024-09-26 15:00:41+08:00
116,159587,粮食50ETF,1.057,1.0564,-0.06,0.053,5.28,56340.0,5780168.546,1.004,1.057,1.004,1.004,5.28,39.0,1.03,-46.55,43702.0,12638.0,1056340.0,18.28,501093.0,8.67,555247.0,9.61,-875889.0,-15.15,-180452.0,-3.12,151.0,1.051,1.057,14447031.0,15270512,15270512,2024-09-26,2024-09-26 15:00:06+08:00
117,159636,港股通科技30ETF,0.878,0.8841,0.69,0.044,5.28,1904497.0,164196092.7,0.844,0.881,0.839,0.834,5.04,5.61,2.4,-15.97,1237003.0,667494.0,32276640.0,19.66,24173957.0,14.72,8102683.0,4.93,-29574681.0,-18.01,-2701959.0,-1.65,-51074.0,0.878,0.879,3394250608.0,2980152034,2980152034,2024-09-26,2024-09-26 15:00:06+08:00
118,516670,畜牧养殖ETF,0.579,0.5795,0.09,0.029,5.27,862936.0,48343977.0,0.552,0.58,0.548,0.55,5.82,6.08,1.99,-26.73,534099.0,328837.0,4426521.0,9.16,7392717.0,15.29,-2966196.0,-6.14,-2519207.0,-5.21,-1907316.0,-3.95,200.0,0.578,0.579,1418266304.0,821176190,821176190,2024-09-26,2024-09-26 15:00:42+08:00
119,159793,线上消费ETF平安,0.699,0.6974,-0.23,0.035,5.27,10920.0,743670.775,0.665,0.701,0.665,0.664,5.42,2.44,2.51,-42.48,8673.0,2247.0,131327.0,17.66,0.0,0.0,131327.0,17.66,-126327.0,-16.99,-5000.0,-0.67,-21.0,0.696,0.701,44758908.0,31286477,31286477,2024-09-26,2024-09-26 15:00:06+08:00
120,588700,科创生物医药ETF,0.74,0.7428,0.38,0.037,5.26,131340.0,9367837.0,0.701,0.74,0.698,0.703,5.97,11.64,1.2,36.72,81896.0,49444.0,35116.0,0.37,-351142.0,-3.75,386258.0,4.12,651.0,0.01,-35768.0,-0.38,-2.0,0.74,0.742,112836200.0,83498788,83498788,2024-09-26,2024-09-26 15:00:43+08:00
121,159877,医疗产业ETF,0.522,0.5224,0.08,0.026,5.24,62935.0,3191567.585,0.496,0.522,0.491,0.496,6.25,4.67,2.26,7.36,28955.0,33980.0,152923.0,4.79,466838.0,14.63,-313915.0,-9.84,-103712.0,-3.25,-49211.0,-1.54,65.0,0.521,0.522,134792292.0,70361576,70361576,2024-09-26,2024-09-26 15:00:06+08:00
122,560360,软件指数ETF,0.967,0.9684,0.14,0.048,5.22,100519.0,9514363.0,0.922,0.967,0.914,0.919,5.77,7.83,1.83,-22.65,48193.0,52326.0,707199.0,7.43,-1005180.0,-10.56,1712379.0,18.0,-455835.0,-4.79,-251363.0,-2.64,542.0,0.966,0.967,128345000.0,124109615,124109615,2024-09-26,2024-09-26 15:00:40+08:00
123,560800,数字经济ETF,0.527,0.5285,0.28,0.026,5.19,529359.0,27277534.0,0.502,0.528,0.501,0.501,5.39,3.28,1.8,-57.45,366216.0,163143.0,5543080.0,20.32,6906249.0,25.32,-1363169.0,-5.0,-3303398.0,-12.11,-2239683.0,-8.21,-24.0,0.527,0.528,1615951104.0,851606232,851606232,2024-09-26,2024-09-26 15:00:42+08:00
124,159751,港股科技ETF,0.713,0.7145,0.21,0.035,5.16,375485.0,26204803.7,0.684,0.713,0.675,0.678,5.6,24.76,1.44,84.18,210956.0,164529.0,956660.0,3.65,707869.0,2.7,248791.0,0.95,-1089411.0,-4.16,132751.0,0.51,188.0,0.712,0.713,151629628.0,108111925,108111925,2024-09-26,2024-09-26 15:00:06+08:00
125,588900,科创100ETF南方,0.693,0.6932,0.03,0.034,5.16,190262.0,12652737.0,0.658,0.694,0.656,0.659,5.77,5.22,1.14,46.88,104775.0,85487.0,674879.0,5.33,45694.0,0.36,629185.0,4.97,-497288.0,-3.93,-177591.0,-1.4,-2.0,0.692,0.694,364783008.0,252794625,252794625,2024-09-26,2024-09-26 15:00:42+08:00
126,510500,中证500ETF,5.061,5.0227,-0.76,0.248,5.15,11789570.0,5826198165.0,4.795,5.067,4.794,4.813,5.67,6.16,2.34,67.52,7021135.0,4768435.0,52761616.0,0.91,-1203417120.0,-20.66,1256178736.0,21.56,-15559904.0,-0.27,-37201729.0,-0.64,2161.0,5.059,5.06,19128568576.0,96809685563,96809685563,2024-09-26,2024-09-26 15:00:42+08:00
127,159680,1000ETF增强,0.899,0.894,-0.56,0.044,5.15,321389.0,28119906.1,0.856,0.899,0.856,0.855,5.03,12.73,1.48,-61.64,169545.0,151844.0,799145.0,2.84,2210353.0,7.86,-1411208.0,-5.02,-589177.0,-2.1,-209969.0,-0.75,5808.0,0.898,0.899,252438087.0,226941840,226941840,2024-09-26,2024-09-26 15:00:06+08:00
128,159865,养殖ETF,0.532,0.5329,0.17,0.026,5.14,3565745.0,185699309.0,0.506,0.533,0.503,0.506,5.93,4.26,1.37,-9.94,2390871.0,1174874.0,23592855.0,12.7,27770816.0,14.95,-4177961.0,-2.25,-14138778.0,-7.61,-9454077.0,-5.09,-18022.0,0.532,0.533,8371455744.0,4453614456,4453614456,2024-09-26,2024-09-26 15:00:06+08:00
129,588120,科创板100ETF,0.697,0.6956,-0.2,0.034,5.13,2010254.0,135698416.0,0.66,0.698,0.658,0.663,6.03,9.38,1.21,24.52,1213941.0,796313.0,7562478.0,5.57,4415719.0,3.25,3146759.0,2.32,-6174525.0,-4.55,-1387951.0,-1.02,-7.0,0.697,0.698,2142811008.0,1493539273,1493539273,2024-09-26,2024-09-26 15:00:41+08:00
130,510800,50ETF基金,1.15,1.142,-0.7,0.056,5.12,433463.0,48468490.0,1.09,1.151,1.089,1.094,5.67,7.47,2.21,53.51,254103.0,179360.0,10003856.0,20.64,7494521.0,15.46,2509335.0,5.18,-5840143.0,-12.05,-4163712.0,-8.59,-96.0,1.149,1.15,580576000.0,667662400,667662400,2024-09-26,2024-09-26 15:00:42+08:00
131,159814,创业大盘ETF,0.329,0.3276,-0.43,0.016,5.11,1145141.0,36193651.877,0.314,0.329,0.309,0.313,6.39,7.44,1.25,-41.65,627294.0,517847.0,3477901.0,9.61,3458233.0,9.55,19668.0,0.05,-2884703.0,-7.97,-593197.0,-1.64,10598.0,0.327,0.329,1538246528.0,506083108,506083108,2024-09-26,2024-09-26 15:00:06+08:00
132,159899,软件龙头ETF,0.556,0.5536,-0.43,0.027,5.1,405263.0,21924512.5,0.528,0.556,0.525,0.529,5.86,11.82,1.51,68.47,246233.0,159030.0,649974.0,2.96,2377613.0,10.84,-1727639.0,-7.88,-266149.0,-1.21,-383825.0,-1.75,-1411.0,0.556,0.557,342977728.0,190695617,190695617,2024-09-26,2024-09-26 15:00:06+08:00
133,517390,云计算沪港深ETF,0.764,0.7644,0.05,0.037,5.09,34733.0,2567348.0,0.728,0.764,0.728,0.727,4.95,5.68,1.07,-32.2,23223.0,11510.0,309044.0,12.04,520430.0,20.27,-211386.0,-8.23,-222000.0,-8.65,-87044.0,-3.39,14.0,0.763,0.764,61112600.0,46690026,46690026,2024-09-26,2024-09-26 15:00:42+08:00
134,159903,深成ETF,1.074,1.0678,-0.58,0.052,5.09,420765.0,43912296.6,1.02,1.074,1.017,1.022,5.58,9.26,1.18,87.08,233674.0,187091.0,5022443.0,11.44,4775175.0,10.87,247268.0,0.56,-2845742.0,-6.48,-2176703.0,-4.96,7123.0,1.073,1.074,454154512.0,487761946,487761946,2024-09-26,2024-09-26 15:00:06+08:00
135,515810,中证800ETF,1.14,1.1315,-0.75,0.055,5.07,131416.0,14500419.0,1.085,1.14,1.084,1.085,5.16,7.43,1.24,3.47,82805.0,48611.0,102856.0,0.71,1071094.0,7.39,-968238.0,-6.68,57558.0,0.4,-160414.0,-1.11,-279.0,1.125,1.14,176908800.0,201676032,201676032,2024-09-26,2024-09-26 15:00:42+08:00
136,159867,畜牧ETF,0.539,0.5404,0.26,0.026,5.07,742758.0,38998678.1,0.513,0.54,0.51,0.513,5.85,5.38,1.48,-48.03,460791.0,281967.0,8949666.0,22.95,10105887.0,25.91,-1156221.0,-2.96,-5811801.0,-14.9,-3137865.0,-8.05,1988.0,0.538,0.539,1381143600.0,744436400,744436400,2024-09-26,2024-09-26 15:00:06+08:00
137,562060,标普红利ETF,1.058,1.0536,-0.42,0.051,5.06,394188.0,40912214.0,1.009,1.058,1.007,1.007,5.06,14.61,1.87,95.23,201711.0,192477.0,2201812.0,5.38,5924886.0,14.48,-3723074.0,-9.1,-1479968.0,-3.62,-721844.0,-1.76,-101.0,1.058,1.059,269896304.0,285550290,285550290,2024-09-26,2024-09-26 15:00:41+08:00
138,513310,中韩半导体ETF,1.184,1.1837,-0.03,0.057,5.06,2426821.0,281630743.0,1.151,1.185,1.144,1.127,3.64,49.28,1.3,11.09,1441291.0,985530.0,13074385.0,4.64,10746736.0,3.82,2327649.0,0.83,-9639840.0,-3.42,-3434545.0,-1.22,552.0,1.183,1.185,492427008.0,583033577,583033577,2024-09-26,2024-09-26 15:00:41+08:00
139,159300,300ETF,3.645,3.6148,-0.84,0.175,5.04,565543.0,199820709.744,3.471,3.645,3.462,3.47,5.27,25.75,2.28,29.46,348137.0,217407.0,-16360943.0,-8.19,-21498886.0,-10.76,5137943.0,2.57,12641743.0,6.33,3719199.0,1.86,4336.0,3.641,3.645,219658097.0,800653764,800653764,2024-09-26,2024-09-26 15:00:06+08:00
140,513560,香港科技ETF,0.896,0.9,0.44,0.043,5.04,44002.0,3873954.0,0.866,0.896,0.86,0.853,4.22,3.4,0.91,-49.13,26036.0,17966.0,1430499.0,36.93,439097.0,11.33,991402.0,25.59,-766493.0,-19.79,-664006.0,-17.14,1.0,0.895,0.896,129386000.0,115929856,115929856,2024-09-26,2024-09-26 15:00:41+08:00
