code,date,open,close,high,low,volume,amount,adjfactor,tradestatus,rn,daily_return,cumulative_return,ma20,ma60,volatility,rolling_max,drawdown
sz.399101,2021-04-07,12430.74387520253,12388.995455164233,12432.51407781619,12290.662455077243,15139032653,162742604783.72,1.0000579705431871,1,908,-0.0032582860265749636,1.1202459094528927,12245.891884853414,12858.23482064831,0.1784583726273874,13661.703730477477,-0.0931588256063552
sz.399101,2021-04-08,12349.393559553911,12371.998569902678,12420.830900575316,12298.616916174944,15519257824,162654075566.07,1.0000579705431871,1,907,-0.0013719340945007596,1.1173370718009887,12258.400324932447,12843.34520587262,0.17843667019685616,13661.703730477477,-0.09440295193180295
sz.399101,2021-04-09,12321.027215236845,12255.316706183754,12332.405774819888,12214.857560881082,13653333484,147398604107.34,1.0000579705431871,1,906,-0.009431124895437404,1.097368201431094,12254.084674766365,12825.680768581624,0.17013472916584169,13661.703730477477,-0.1029437507970735
sz.399101,2021-04-12,12230.4196629723,11956.220368411668,12248.448408047861,11918.450178980194,14832796397,174598677463.36,1.0000579705431871,1,905,-0.024405435203577297,1.0461810176930237,12234.875066239476,12803.304499825694,0.19042789099028182,13661.703730477477,-0.12483679896095957
sz.399101,2021-04-13,11940.453154430696,11938.674751341678,12041.459609490339,11907.037817437746,13085755076,146362182543.49,1.0000579705431871,1,904,-0.0014674885983488872,1.0431782703794013,12225.186354612157,12782.854682740743,0.18161644247325007,13661.703730477477,-0.12612109098017887
sz.399101,2021-04-14,11943.423626620599,12089.482593247418,12098.942541613973,11941.474113612821,13807932422,159066747651.69,1.0000579705431871,1,903,0.012631874562860634,1.0689874420003962,12218.564145741366,12761.548921039093,0.1856465304723852,13661.703730477477,-0.11508236221831095
sz.399101,2021-04-15,12084.317893864343,12057.943265001411,12084.75261906414,11957.511243240047,14584005533,161010361475.15,1.0000579705431871,1,902,-0.0026088236616199634,1.0635898186061108,12204.15592553743,12741.741497858573,0.1814252849143722,13661.703730477477,-0.11739095629034065
sz.399101,2021-04-16,12068.866198173075,12134.590108002969,12159.36034386376,12018.59488408662,14865278281,160824775675.71,1.0000579705431871,1,901,0.00635654367557259,1.0767071174165475,12189.979868791359,12726.582995829582,0.1817010942011686,13661.703730477477,-0.11178061335554487
sz.399101,2021-04-19,12160.63721788055,12471.260623844306,12473.25773961148,12147.338747005657,16953412401,211373853743.34,1.0000579705431871,1,900,0.027744696182139483,1.1343247254485562,12204.850170780872,12716.65348857735,0.19487367032287609,13661.703730477477,-0.08713723633000822
sz.399101,2021-04-20,12447.126024829593,12458.153264047583,12562.89993591706,12425.61947815567,16240680413,203163840186.61,1.0000579705431871,1,899,-0.0010510052024461647,1.1320815390584005,12212.051168202404,12702.528698136373,0.19118338658883346,13661.703730477477,-0.08809665984374478
sz.399101,2021-04-21,12387.80698627204,12461.19664046354,12475.46586761044,12343.564721672601,14247525524,169278730405.3,1.0000579705431871,1,898,0.00024428792546160594,1.1326023808344918,12227.641431926073,12690.50027421586,0.18390215802541485,13661.703730477477,-0.08787389286855649
sz.399101,2021-04-22,12509.953666770996,12523.266338469071,12559.17792016229,12430.35585270996,14470503413,177276258320.95,1.0000579705431871,1,897,0.004981038322112719,1.1432249550192575,12256.03427777936,12677.984402039345,0.17244460820611535,13661.703730477477,-0.08333055777433529
sz.399101,2021-04-23,12531.178497114617,12545.051601299383,12591.342084628292,12485.922573756236,15049185372,185145221487.6,1.0000579705431871,1,896,0.0017395831280366814,1.1469532729905962,12284.616424605889,12662.102503077069,0.1724308887773279,13661.703730477477,-0.08173593507865265
sz.399101,2021-04-26,12564.113306252719,12484.060165797691,12679.24237996078,12472.205478614875,16041645538,204873469636.19,1.0000579705431871,1,895,-0.004861792317807145,1.1365152320612797,12297.747970804627,12644.253123398814,0.15982162900443203,13661.703730477477,-0.08620034425520562
sz.399101,2021-04-27,12459.432538203502,12461.956184492168,12472.041769125095,12336.160692481886,14105203832,170895923279.56,1.0000579705431871,1,894,-0.0017705763198803126,1.1327323687843283,12309.85484760617,12626.25953036092,0.16009637039292537,13661.703730477477,-0.08781829628678219
sz.399101,2021-04-28,12439.872804380837,12550.262903383884,12550.262903383884,12398.831525333511,13248662075,168101546825.24,1.0000579705431871,1,893,0.007086104106320379,1.1478451323804535,12324.346087622527,12613.171390011626,0.1613633493213094,13661.703730477477,-0.08135448177038955
sz.399101,2021-04-29,12542.67826372369,12575.377659215526,12610.85521574953,12502.453932032502,13628709345,178199609031.06,1.0000579705431871,1,892,0.002001133842771674,1.1521432579638926,12343.827281892478,12599.06922254871,0.15904160221078795,13661.703730477477,-0.07951614913434982
sz.399101,2021-04-30,12551.914399116438,12543.242696442265,12589.925902536206,12466.389341469789,14235122891,187900536406.18,1.0000579705431871,1,891,-0.002555387491660177,1.1466436980022308,12354.561089101042,12590.927672272643,0.15504317568626985,13661.703730477477,-0.08186834205312706
sz.399101,2021-05-06,12521.903159449423,12463.849394236202,12575.625973609613,12374.987643170836,13925541858,188024486612.1,1.0000579705431871,1,890,-0.006329567570958483,1.1330563716649533,12358.019679585788,12583.43974821878,0.1561395220226478,13661.703730477477,-0.08767971842113792
sz.399101,2021-05-07,12481.323707172896,12294.376370362448,12518.261348343893,12294.376370362448,15144653609,192773604511.21,1.0000579705431871,1,889,-0.013597165571667236,1.1040528510057253,12351.263782965494,12570.097434802457,0.16336950899094416,13661.703730477477,-0.10008468834415578
sz.399101,2021-05-10,12284.880319903155,12279.724321024427,12344.14295519117,12220.738001753674,15296444516,184698291743.99,1.0000579705431871,1,888,-0.0011917684066792278,1.1015453072919135,12345.800226258503,12552.77726746782,0.16307051638257766,13661.703730477477,-0.10115717898127408
sz.399101,2021-05-11,12205.598224143418,12259.807866523668,12279.035781111708,12049.81189364872,15878844269,180539913317.36,1.0000579705431871,1,887,-0.0016218975263686541,1.0981368161564649,12340.190691089552,12538.05292060558,0.1630928342093788,13661.703730477477,-0.10261500992927859
sz.399101,2021-05-12,12219.435726264433,12368.52306843765,12373.092833334047,12208.870313817239,14670316304,166926621138.55,1.0000579705431871,1,886,0.00886761057739216,1.1167422763802297,12345.851009202248,12527.922723386586,0.16259521665483764,13661.703730477477,-0.09465734929933448
sz.399101,2021-05-13,12246.325184970601,12269.978156066702,12369.305313782208,12229.514310491568,15460839012,170557673791.64,1.0000579705431871,1,885,-0.007967395284439238,1.0998773539490245,12361.538898585,12518.74518139033,0.1377602002834614,13661.703730477477,-0.10187057206532865
sz.399101,2021-05-14,12304.584962125753,12423.545557936357,12423.889877895615,12224.106897039044,15609519500,178045374170.83,1.0000579705431871,1,884,0.012515702955324892,1.126158795153664,12385.782438914732,12509.34075124201,0.14284025426673871,13661.703730477477,-0.09062985092986246
sz.399101,2021-05-17,12422.845317345384,12537.113441146603,12603.942915062933,12422.845317345384,14785209784,188278731517.51,1.0000579705431871,1,883,0.009141342355177828,1.145594740601636,12408.163981309694,12496.720264667958,0.13991167807169014,13661.703730477477,-0.08231698706963318
sz.399101,2021-05-18,12525.588073053483,12575.237151070665,12575.63517414294,12485.16192966384,12735797684,161188301762.23,1.0000579705431871,1,882,0.0030408682272062837,1.1521192114767924,12434.028675613157,12480.399776948596,0.13895436032355554,13661.703730477477,-0.07952643395296638
sz.399101,2021-05-19,12542.211036639854,12588.359411731148,12626.637030576876,12490.376531939644,13538638341,179038239852.55,1.0000579705431871,1,881,0.0010435000551354268,1.1543649479926263,12456.717140799565,12464.034161613316,0.13809249480680222,13661.703730477477,-0.07856591973604567
sz.399101,2021-05-20,12542.67896376427,12600.008386989426,12633.77354426047,12527.028956577442,14548979259,183946016096.45,1.0000579705431871,1,880,0.0009253767609640473,1.156358547250134,12463.15452895682,12446.339239221847,0.09862456786005949,13661.703730477477,-0.07771324605140917
sz.399101,2021-05-21,12630.518155554757,12554.693560216578,12673.347438247616,12525.730981337474,13052801402,160920043294.48,1.0000579705431871,1,879,-0.0035964124293472732,1.1486033925686745,12467.98154376527,12431.333086024088,0.09957573470831547,13661.703730477477,-0.0810301695967322
sz.399101,2021-05-24,12554.18423069218,12655.600809525546,12655.600809525546,12516.063320930436,14106540065,177428124388.68,1.0000579705431871,1,878,0.008037412368926633,1.1658726040520238,12477.70175221837,12419.849348677519,0.1031862063591443,13661.703730477477,-0.0736440301151786
sz.399101,2021-05-25,12661.380744572096,12864.556822116925,12873.551843532974,12631.7660278904,15455350849,199706823481.04,1.0000579705431871,1,877,0.016510951612356717,1.201633221816056,12494.766276400762,12416.430383823092,0.1166314488363297,13661.703730477477,-0.058349011520592485
sz.399101,2021-05-26,12879.349779622995,12860.681097452085,12884.098154872932,12817.202477118952,16187264557,193077952198.44,1.0000579705431871,1,876,-0.0003012715259788079,1.2009699324156737,12510.547751208398,12413.972186328308,0.11677077880157279,13661.703730477477,-0.05863270415083112
sz.399101,2021-05-27,12850.26949392076,12956.365343998294,12961.437538019092,12815.653287316783,16295824291,195672525709.86,1.0000579705431871,1,875,0.007440060586306307,1.2173452820614847,12534.16301011843,12416.926989276577,0.11636871722588787,13661.703730477477,-0.05162887443574591
sz.399101,2021-05-28,12963.634065345594,12922.48267991571,13021.04699341129,12866.568238713076,16345518699,209247288690.48,1.0000579705431871,1,874,-0.002615136512670091,1.2115466214531692,12557.189334889605,12414.097000230086,0.11675845959561938,13661.703730477477,-0.05410899439377098
sz.399101,2021-05-31,12938.589313571889,13034.278060378965,13034.278060378965,12910.244070478,16101141300,217035980019.86,1.0000579705431871,1,873,0.008651230822464884,1.230679221750003,12581.390092739359,12414.079917573186,0.11781822930644323,13661.703730477477,-0.045925872971378144
sz.399101,2021-06-01,13030.151121151926,13132.270940750177,13134.686680783821,12946.147851719052,17335571004,231163558288.8,1.0000579705431871,1,872,0.007518090370427721,1.2474496697265551,12609.234756816091,12413.083754828436,0.11948438555451188,13661.703730477477,-0.03875305746429007
sz.399101,2021-06-02,13132.304542697986,13010.55538524232,13144.50264978789,12947.989058448618,18470124498,223495236533.19,1.0000579705431871,1,871,-0.009268431641184516,1.2266193360956916,12632.600391256095,12415.785029747067,0.12526129975818828,13661.703730477477,-0.04766230904147993
sz.399101,2021-06-03,13007.803125701588,12967.678799807456,13104.252816618453,12951.045335612394,16561693201,195482047606.74,1.0000579705431871,1,870,-0.0032955230707136796,1.219281460703891,12657.791861534657,12417.413695822917,0.12307418960811288,13661.703730477477,-0.05080075987314391
sz.399101,2021-06-04,12921.567026837882,13064.744226416782,13133.343702935177,12897.09360818275,15661368826,195970272359.35,1.0000579705431871,1,869,0.007485181280921793,1.2358931847506485,12696.310254337373,12427.003676727094,0.1096283567687549,13661.703730477477,-0.04369583148908111
sz.399101,2021-06-07,13095.111486721311,13120.66876820492,13122.41916967076,13037.82166579179,16663552802,207051929424.89,1.0000579705431871,1,868,0.004280569203571449,1.2454640802597674,12738.357476696397,12443.349862602772,0.10852485522652223,13661.703730477477,-0.03960230531610628
sz.399101,2021-06-08,13137.769159466427,13040.057995425519,13204.357519406058,12970.03203621794,16428550492,214643386237.09,1.0000579705431871,1,867,-0.006143800609824335,1.2316683966741286,12777.369983141492,12458.65366638783,0.1123851050095447,13661.703730477477,-0.04550279725837907
sz.399101,2021-06-09,13033.584420170599,13074.916316064162,13106.489846292761,12977.572773333226,16109167718,188990499846.4,1.0000579705431871,1,866,0.002673172209116892,1.2376340306120825,12812.689645522816,12470.875109830477,0.11031045447495551,13661.703730477477,-0.04295126186233044
sz.399101,2021-06-10,13064.754527013878,13173.911554539247,13193.69310121978,13039.671072996714,17093175803,213153367118.7,1.0000579705431871,1,865,0.0075713860098252095,1.2545760216065678,12857.886315446443,12484.766760090306,0.10378333813498877,13661.703730477477,-0.035705076435673916
sz.399101,2021-06-11,13167.569186890061,13023.024008013255,13168.31202995058,13006.728163389052,17942723840,232027042754.1,1.0000579705431871,1,864,-0.011453511426832153,1.228753209380435,12887.86023795029,12499.60967715906,0.11103591387672931,13661.703730477477,-0.04674963936155418
sz.399101,2021-06-15,13025.770167200368,12913.397953299704,13034.549376106375,12832.382957088608,16238564759,212694356240.73,1.0000579705431871,1,863,-0.00841786474831785,1.209991866306491,12906.674463557943,12511.134196869669,0.11430495464994461,13661.703730477477,-0.05477397196869382
sz.399101,2021-06-16,12895.058790230085,12628.365530773162,12899.53794987435,12623.116326491578,14072423381,189805720886.33,1.0000579705431871,1,862,-0.022072611992392632,1.161211573335164,12909.330882543069,12515.838494564552,0.14138125629136497,13661.703730477477,-0.07563757933053926
sz.399101,2021-06-17,12614.167407747971,12774.90222509251,12777.302264216016,12614.024599469776,13880525285,185739555873.79,1.0000579705431871,1,861,0.011603773581170262,1.1862897830931498,12918.658023211137,12521.785010934022,0.14702540641905448,13661.703730477477,-0.06491148709414832
sz.399101,2021-06-18,12786.683808037682,12894.905081320012,12926.886635200593,12759.66444180114,15268485907,213006712993.18,1.0000579705431871,1,860,0.009393641854400503,1.206827006305462,12933.402857927666,12533.802519221786,0.15017805435580348,13661.703730477477,-0.05612760050174687
sz.399101,2021-06-21,12875.9546828188,13005.719704931556,13048.944010522779,12812.622011602269,15652285589,223067224196.63,1.0000579705431871,1,859,0.008593675014488822,1.2257917604108486,12955.954165163415,12545.328959043696,0.15124421387738107,13661.703730477477,-0.04801626784531315
sz.399101,2021-06-22,13039.977390753093,13037.535349194823,13053.148154225146,12960.33427406599,15589266698,203616372506.19,1.0000579705431871,1,858,0.0024462809429302013,1.2312366723772725,12975.05089214688,12560.131358763776,0.14948254139771783,13661.703730477477,-0.04568744818336354
sz.399101,2021-06-23,13053.543877164091,13177.464060468008,13203.144349081993,13005.61869907653,15803390998,232230969375.76,1.0000579705431871,1,857,0.010732757958108019,1.2551839955291522,12990.696254064434,12580.498936081518,0.14307172566072107,13661.703730477477,-0.03544504254833116
sz.399101,2021-06-24,13209.442514168879,13186.444681049283,13209.442514168879,13129.344071087788,15975088339,213502041148.8,1.0000579705431871,1,856,0.0006815135704461017,1.256720934025958,13006.984433244294,12600.716203019525,0.1429737035997607,13661.703730477477,-0.03478768525538679
sz.399101,2021-06-25,13195.165486569811,13317.244763161552,13335.66883115287,13173.254016423616,16136098601,217645989234.68,1.0000579705431871,1,855,0.009919283421425007,1.2791059885736242,13025.028404202456,12618.979795041838,0.14464912140679642,13661.703730477477,-0.025213470743585327
sz.399101,2021-06-28,13344.137322047429,13410.357160624917,13424.185462212603,13308.69416750761,15916864963,218507478303.04,1.0000579705431871,1,854,0.0069918664948573905,1.2950411933733608,13049.422128237917,12638.822103577897,0.14511875682534836,13661.703730477477,-0.01839789347003905
sz.399101,2021-06-29,13416.553219793012,13297.018690713114,13416.553219793012,13285.756437872045,15667029710,211635068775.24,1.0000579705431871,1,853,-0.008451562367375542,1.2756445095918698,13062.559159754624,12656.098446705504,0.1472402288854054,13661.703730477477,-0.02669396489332427
sz.399101,2021-06-30,13297.319208133262,13388.55919705838,13400.921613672843,13270.98398155437,14894267687,202914251005.63,1.0000579705431871,1,852,0.006884288010304163,1.2913107018049677,13075.373572570035,12676.145203759535,0.14688711240844152,13661.703730477477,-0.019993445825482792
sz.399101,2021-07-01,13431.240371165799,13229.230461220423,13431.790303043801,13212.938516822303,15614867880,208775523210.77,1.0000579705431871,1,851,-0.011900364594344293,1.2640432690545658,13086.30732636894,12691.156268908693,0.14960126433359716,13661.703730477477,-0.0316558811250066
sz.399101,2021-07-02,13167.912006762364,13053.20675762222,13168.359432698386,13036.745303398095,14320034992,204605123335.29,1.0000579705431871,1,850,-0.01330566461247995,1.233918668648383,13090.583724259679,12702.131755126708,0.15732386152738823,13661.703730477477,-0.0445403432002247
sz.399101,2021-07-05,13081.249183162628,13180.78085273311,13190.65152490817,13060.382273566665,14538140969,210571142127.12,1.0000579705431871,1,849,0.009773391127540165,1.2557516295441973,13096.385555575494,12714.65319762612,0.15889715400602358,13661.703730477477,-0.035202262267735304
sz.399101,2021-07-06,13224.318276474913,13199.074013136085,13274.941610966996,13034.624880483152,15630540286,237771428820.93,1.0000579705431871,1,848,0.0013878662127351227,1.2588823110151637,13100.305817822053,12728.15450692565,0.15831259895089694,13661.703730477477,-0.033863252085413395
sz.399101,2021-07-07,13117.85940535407,13369.712004539724,13386.532779592666,13080.917963962784,15545763902,223722887488.97,1.0000579705431871,1,847,0.012928027468731118,1.2880852035805987,13116.788518277763,12744.783064169604,0.1623669495775544,13661.703730477477,-0.021373009669823036
sz.399101,2021-07-08,13378.579818581922,13303.135645295737,13419.752205229184,13287.729852265318,16817023500,241439325881.33,1.0000579705431871,1,846,-0.004979640490489268,1.2766913618551596,13128.199484739342,12762.246713154802,0.16377419594842704,13661.703730477477,-0.02624622025595688
sz.399101,2021-07-09,13253.291555974301,13339.80567095382,13362.335676954795,13105.507489348296,17015408295,245565662206.43,1.0000579705431871,1,845,0.0027564949073528577,1.2829670499997277,13136.494190560072,12785.306468197172,0.16206203223364263,13661.703730477477,-0.02356207292107679
sz.399101,2021-07-12,13415.475757335547,13554.793333182935,13608.180027859224,13353.387558257562,19073615437,288360143357.28,1.0000579705431871,1,844,0.016116251430650985,1.319759920985415,13163.082656818553,12812.241777894526,0.16422837538277962,13661.703730477477,-0.007825553781849199
sz.399101,2021-07-13,13553.594163670456,13611.253306008499,13613.87495797828,13497.8162303808,18719965935,267169011263.78,1.0000579705431871,1,843,0.004165314176155288,1.3294224498695724,13197.975424453994,12837.60462310721,0.15959517244818436,13661.703730477477,-0.0036928354957976115
sz.399101,2021-07-14,13564.929520749172,13461.852745678909,13616.948536144946,13442.019295989707,18752797310,275030757982.5,1.0000579705431871,1,842,-0.010976253029075567,1.3038541196481948,13239.64978519928,12861.003114451834,0.1404822970878916,13661.703730477477,-0.014628555028076508
sz.399101,2021-07-15,13425.01531031656,13504.99254637162,13506.884856063483,13273.343618335864,18813502672,271026844205.61,1.0000579705431871,1,841,0.003204596091467282,1.31123704155533,13276.154301263237,12883.843155091312,0.1369681723197818,13661.703730477477,-0.01147083754687592
sz.399101,2021-07-16,13497.97783974884,13429.226554430517,13576.77540742185,13422.423960103288,17817999550,260318265892.72,1.0000579705431871,1,840,-0.005610220937253274,1.2982704911138412,13302.87037491876,12899.809253934416,0.13776679057198893,13661.703730477477,-0.017016704551155882
sz.399101,2021-07-19,13400.663598716443,13373.385117459731,13436.58478096618,13278.456514716065,17057172213,245228446075.65,1.0000579705431871,1,839,-0.00415820201889161,1.2887138181177327,13321.253645545172,12915.063118157954,0.13719025773060736,13661.703730477477,-0.02110414767482802
sz.399101,2021-07-20,13259.047789646951,13408.767368469145,13408.767368469145,13247.01699225552,14947189810,203066499560.02,1.0000579705431871,1,838,0.002645721386069999,1.2947691172129208,13339.815246508884,12930.855963624714,0.13721167209739143,13661.703730477477,-0.01851426198359604
sz.399101,2021-07-21,13482.802960103818,13614.961220945883,13671.529900072846,13482.802960103818,17182541389,255453728573.12,1.0000579705431871,1,837,0.015377539695528242,1.3300570204049347,13361.69010453278,12949.050878332659,0.14228068241664624,13661.703730477477,-0.003421426086653999
sz.399101,2021-07-22,13672.38154944056,13706.429423099877,13707.105162270575,13598.073342003116,18386145242,270895864167.31,1.0000579705431871,1,836,0.006718212462718975,1.345710838518265,13387.689341635309,12968.407175362669,0.14333271935056371,13706.429423099877,0.0
sz.399101,2021-07-23,13703.105230405792,13550.070659422841,13703.693464504066,13493.21576370471,19725316192,285428966777.81,1.0000579705431871,1,835,-0.011407694801500945,1.3189516851798757,13399.330636448376,12986.174016923087,0.14758249966761416,13706.429423099877,-0.011407694801500891
sz.399101,2021-07-26,13554.888138678542,13336.902302653738,13554.888138678542,13106.65625593906,20301412362,289698068923.03,1.0000579705431871,1,834,-0.015731900011965227,1.2824701691360478,13395.657893549816,13000.75645222578,0.15690643712738414,13706.429423099877,-0.026960130099481856
sz.399101,2021-07-27,13326.119977632732,12912.7734170971,13425.212521748352,12912.7734170971,20715531401,308126362477.31,1.0000579705431871,1,833,-0.03180115411599338,1.209884983522195,13376.445629869015,13006.798294121,0.19126571705984824,13706.429423099877,-0.057903920963194355
sz.399101,2021-07-28,12779.735005235158,12747.189618670785,12899.07352295283,12456.513869016473,19184103002,262906213137.04,1.0000579705431871,1,832,-0.012823255940282663,1.1815470627799027,13344.377150949635,13009.661826778587,0.19273752375685685,13706.429423099877,-0.06998466010502008
sz.399101,2021-07-29,12964.868736916027,13100.073574359554,13129.070455227047,12925.482153786763,17157016753,253384260716.79,1.0000579705431871,1,831,0.027683274999839913,1.241939430043932,13337.919306606589,13018.942341410542,0.21655226856401635,13706.429423099877,-0.044238789696637686
sz.399101,2021-07-30,13092.116513111128,13141.885698090573,13144.721162454452,12968.413042369428,17725663540,264794327002.33,1.0000579705431871,1,830,0.003191747244294607,1.2490951340416498,13342.353253630008,13030.242946474782,0.21136994918194035,13706.429423099877,-0.04118824148744825
sz.399101,2021-08-02,13157.414998280356,13426.800013770791,13431.879908237963,13108.494562500513,18901108360,306637529826.41,1.0000579705431871,1,829,0.02167986560114543,1.2978552142718631,13354.654211681895,13049.11667386492,0.22229858646583076,13706.429423099877,-0.020401331426098256
sz.399101,2021-08-03,13401.490146629096,13300.233977094207,13466.862936105534,13255.371076518248,19126200930,289390838367.48,1.0000579705431871,1,828,-0.009426373860247805,1.2761947719454168,13359.712209879799,13066.125168132749,0.22535349489583612,13706.429423099877,-0.029635394709076862
sz.399101,2021-08-04,13310.147051727217,13599.239709614161,13600.355174274506,13299.305123251166,16819788272,269624699181.77,1.0000579705431871,1,827,0.022481238528202274,1.3273664495501687,13371.188595133523,13088.449032184259,0.23471088395128364,13706.429423099877,-0.007820396558206853
sz.399101,2021-08-05,13543.540980915774,13508.752164306083,13591.069235994824,13455.228461687828,17168715456,268934991811.16,1.0000579705431871,1,826,-0.006653867954405368,1.3118804605133487,13381.469421084039,13107.452850448732,0.2353467516236746,13706.429423099877,-0.01442222862656282
sz.399101,2021-08-06,13554.590921449697,13495.281983477647,13569.345976758685,13380.812848024349,16318502367,262533762614.89,1.0000579705431871,1,825,-0.000997144715114917,1.3095751811301706,13389.24323671023,13127.874580905582,0.23532518431993016,13706.429423099877,-0.015404992292622604
sz.399101,2021-08-09,13434.967987245203,13631.145759117966,13657.671796757639,13370.702061930562,17197172278,263618764950.59,1.0000579705431871,1,824,0.010067501798529,1.3328268334200364,13393.060858006982,13148.001250925274,0.2310039045768359,13706.429423099877,-0.005492580281705805
sz.399101,2021-08-10,13600.55808603673,13686.183349492027,13686.183349492027,13548.559171806162,18266095504,281938541683.19,1.0000579705431871,1,823,0.004037634938885759,1.3422459365490234,13396.807360181157,13167.152416064366,0.23097660900632802,13706.429423099877,-0.0014771223768699948
sz.399101,2021-08-11,13694.054805778174,13736.652875068241,13763.891354006131,13628.21848943239,18378082755,258310527572.81,1.0000579705431871,1,822,0.0036876260011589057,1.3508832635657502,13410.547366650624,13186.509344797658,0.22725347874027274,13736.652875068241,0.0
sz.399101,2021-08-12,13712.01374680739,13724.357362332008,13762.708585444369,13622.338948611972,19276612706,273012223370.17,1.0000579705431871,1,821,-0.0008950879699777259,1.3487790162377107,13421.515607448644,13205.442643974338,0.22721782747936195,13736.652875068241,-0.0008950879699776821
sz.399101,2021-08-13,13695.50658993401,13671.905821863975,13818.19030156315,13603.038629826864,18873321569,276668582394.87,1.0000579705431871,1,820,-0.0038217848080808192,1.3398024882759145,13433.649570820318,13223.307601222248,0.2266257665638674,13736.652875068241,-0.004713451944452993
sz.399101,2021-08-16,13626.13526867395,13523.862440206207,13650.29506914952,13502.370794396047,18286260722,260791976067.22,1.0000579705431871,1,819,-0.010828291504247911,1.3144664248704983,13441.17343695764,13239.460415888743,0.22985033471331287,13736.652875068241,-0.01549070481705515
sz.399101,2021-08-17,13505.804893461094,13177.81198063596,13541.43925908488,13139.077335297692,19985162861,259067417854.4,1.0000579705431871,1,818,-0.02558813808556981,1.2552435383964968,13429.625667565979,13248.163935407249,0.2477649765647923,13736.652875068241,-0.04068246460872337
sz.399101,2021-08-18,13193.762205225545,13267.84729972976,13300.45929015497,13114.326500561532,17184629127,224698822885.21,1.0000579705431871,1,817,0.006832342063014973,1.2706521336862258,13412.269971505175,13254.885443367462,0.242180308609559,13736.652875068241,-0.03412807905988179
sz.399101,2021-08-19,13244.54504896393,13357.254582418058,13427.38574772414,13174.649397309915,17804657938,238962310700.05,1.0000579705431871,1,816,0.006738642725419242,1.2859532471688482,13394.811229471085,13263.161668116896,0.24218915616270317,13736.652875068241,-0.027619413266151874
sz.399101,2021-08-20,13311.044603755778,13308.097832939777,13393.832702748647,13140.487517041956,17562688701,244198317680.59,1.0000579705431871,1,815,-0.003680153670424513,1.277540587935861,13382.712588146931,13269.02387626592,0.23939764275062395,13736.652875068241,-0.03119792325147004
sz.399101,2021-08-23,13354.956549207547,13618.091702411073,13654.495512637395,13332.302436012427,19113788648,275306501427.45,1.0000579705431871,1,814,0.02329362718569805,1.3305927692915347,13396.7720581348,13280.617359974178,0.2470535737136756,13736.652875068241,-0.008631008858959673
sz.399101,2021-08-24,13632.007309059589,13736.229750540904,13755.833486914275,13600.504982958493,20884864902,289373874996.78,1.0000579705431871,1,813,0.008675080966661142,1.3508108502654537,13437.944874806988,13292.316554810208,0.215150247281806,13736.652875068241,-3.080259297406652e-05
sz.399101,2021-08-25,13728.096579083869,13780.112594305732,13780.112594305732,13652.628204394798,19024868299,262357691176.75,1.0000579705431871,1,812,0.0031946789302284007,1.358320936157749,13489.591023588737,13303.113915702801,0.2066919799765149,13780.112594305732,0.0
sz.399101,2021-08-26,13771.091971405636,13621.311089029849,13773.195993369862,13617.191250214399,21335817468,273817228998.14,1.0000579705431871,1,811,-0.011523962826073264,1.331143733357517,13515.65289932225,13313.293177432593,0.19349984541284015,13780.112594305732,-0.0115239628260733
sz.399101,2021-08-27,13572.172440600832,13682.155816027258,13705.879291210282,13557.41648523967,21238166369,289647769052.42,1.0000579705431871,1,810,0.004466877424627036,1.3415566666736125,13542.666405219084,13325.201127702923,0.19365484958849602,13780.112594305732,-0.007108561530836283
sz.399101,2021-08-30,13707.422580670425,13690.627807124714,13814.555290851818,13602.644907003862,23124154931,349388667396.65,1.0000579705431871,1,809,0.0006192000157996258,1.3430065585986126,13555.85779488678,13335.632520714722,0.17929075043497722,13780.112594305732,-0.006493763136448913
sz.399101,2021-08-31,13664.752907229664,13643.294063320935,13666.400202718742,13501.948069891898,21931106806,305725076710.71,1.0000579705431871,1,808,-0.003457382997377745,1.3349058875601694,13573.010799198117,13344.34294229999,0.17589159365613702,13780.112594305732,-0.009928694707569685
sz.399101,2021-09-01,13669.346073482571,13533.857719604395,13669.521583656402,13306.651049073791,24901745272,342308729282.66,1.0000579705431871,1,807,-0.008021255219496592,1.316177011522544,13569.741699697628,13352.572937702971,0.15984061675041275,13780.112594305732,-0.017870309332820355
sz.399101,2021-09-02,13503.787076493929,13614.02876689415,13615.733565716533,13497.660121331599,20771986883,280838598516.57,1.0000579705431871,1,806,0.005923739479957835,1.3298974407282707,13575.00552982703,13361.558145216804,0.15933174240066186,13780.112594305732,-0.012052428909776315
sz.399101,2021-09-03,13611.072395521629,13523.814737441013,13666.098885252217,13411.833346195235,24389362381,321570904015.8,1.0000579705431871,1,805,-0.006626549054495445,1.3144582610453415,13576.4321675252,13367.389864931834,0.16124495738055797,13780.112594305732,-0.018599111952875322
sz.399101,2021-09-06,13530.757539895712,13768.637929151719,13782.126411041014,13472.221846746486,21361745179,291871013476.58,1.0000579705431871,1,804,0.018103116351698256,1.3563571682361943,13583.306776026886,13379.816763617473,0.17007790630436395,13780.112594305732,-0.0008326974888982524
sz.399101,2021-09-07,13770.768052628977,13926.306068729587,13942.99373606665,13722.68796556178,21261800586,281528699783.34,1.0000579705431871,1,803,0.011451251778801241,1.3833404074504503,13595.312911988765,13396.698565541305,0.1740792867631353,13926.306068729587,0.0
